petal.length	variety
3.4	Setosa
7.1	Virginica
8.5	Versicolor
3.0	Setosa
3.4	Setosa
9.2	Virginica
6.0	Virginica
4.0	Setosa
5.7	Versicolor
2.6	Setosa
5.3	Virginica
5.0	Versicolor
6.6	Versicolor
2.9	Setosa
7.6	Virginica
7.4	Versicolor
9.3	Virginica
4.7	Versicolor
4.8	Setosa
7.9	Virginica
4.0	Setosa
6.1	Virginica
9.6	Virginica
8.0	Virginica
5.2	Versicolor
9.6	Virginica
4.0	Setosa
7.1	Virginica
1.5	Setosa
8.0	Versicolor
6.4	Setosa
3.6	Setosa
4.8	Virginica
7.1	Versicolor
8.6	Virginica
5.5	Virginica
5.0	Versicolor
5.4	Virginica
10.2	Virginica
4.7	Setosa
4.3	Versicolor
1.6	Setosa
2.0	Setosa
9.3	Versicolor
6.9	Versicolor
1.3	Setosa
9.6	Virginica
3.8	Setosa
5.2	Setosa
6.9	Virginica
6.2	Versicolor
1.4	Setosa
10.7	Virginica
9.9	Virginica
5.8	Versicolor
10.1	Virginica
4.5	Setosa
3.4	Setosa
5.0	Versicolor
3.3	Versicolor
3.0	Setosa
8.1	Versicolor
3.3	Setosa
8.7	Virginica
2.8	Setosa
3.8	Setosa
2.5	Setosa
6.2	Versicolor
5.7	Versicolor
5.0	Versicolor
5.3	Versicolor
1.4	Setosa
7.0	Versicolor
6.3	Virginica
10.1	Virginica
4.1	Setosa
7.0	Versicolor
9.5	Virginica
7.0	Virginica
5.4	Versicolor
9.5	Virginica
9.2	Versicolor
3.1	Setosa
3.5	Versicolor
5.5	Setosa
8.6	Virginica
2.4	Setosa
2.9	Setosa
6.0	Setosa
5.5	Setosa
7.4	Virginica
5.0	Versicolor
7.7	Virginica
5.4	Versicolor
9.1	Versicolor
5.9	Virginica
8.4	Virginica
7.0	Versicolor
5.9	Setosa
4.7	Setosa
4.9	Setosa
3.7	Setosa
8.2	Virginica
5.1	Versicolor
6.4	Versicolor
