sepal.width	variety
6.7	Virginica
4.4	Versicolor
4.1	Setosa
2.4	Versicolor
3.8	Versicolor
3.0	Virginica
2.3	Setosa
6.0	Versicolor
3.0	Virginica
3.0	Virginica
8.2	Setosa
5.0	Versicolor
2.5	Virginica
4.2	Versicolor
4.4	Versicolor
3.5	Versicolor
4.6	Virginica
4.7	Versicolor
6.4	Virginica
4.2	Versicolor
4.6	Setosa
5.0	Virginica
3.8	Virginica
3.7	Virginica
3.0	Virginica
5.2	Setosa
6.1	Virginica
3.5	Setosa
5.2	Versicolor
6.4	Setosa
7.0	Versicolor
3.3	Setosa
5.4	Setosa
6.3	Versicolor
6.1	Setosa
4.7	Versicolor
6.2	Versicolor
4.5	Virginica
4.4	Versicolor
4.4	Setosa
3.8	Setosa
7.1	Setosa
7.6	Setosa
7.3	Setosa
6.5	Versicolor
4.0	Versicolor
6.6	Virginica
7.5	Virginica
2.7	Virginica
3.9	Virginica
4.2	Versicolor
4.1	Setosa
5.5	Setosa
4.0	Versicolor
7.5	Setosa
4.0	Setosa
5.3	Setosa
5.3	Virginica
5.8	Virginica
6.7	Virginica
6.5	Versicolor
3.6	Setosa
4.7	Versicolor
3.9	Setosa
6.2	Setosa
3.9	Versicolor
2.8	Virginica
4.5	Setosa
4.7	Setosa
6.6	Versicolor
5.4	Virginica
5.7	Setosa
6.5	Virginica
5.2	Virginica
5.5	Versicolor
3.9	Versicolor
6.0	Virginica
4.7	Setosa
4.4	Setosa
7.0	Versicolor
7.8	Versicolor
3.0	Virginica
5.1	Versicolor
5.4	Setosa
5.0	Virginica
4.4	Versicolor
6.3	Virginica
7.2	Virginica
6.0	Setosa
3.4	Versicolor
4.3	Virginica
3.8	Virginica
3.5	Setosa
6.6	Virginica
4.9	Setosa
7.9	Setosa
5.4	Setosa
6.2	Setosa
6.4	Setosa
5.0	Setosa
6.0	Virginica
6.4	Virginica
2.6	Versicolor
6.0	Setosa
5.8	Versicolor
