sepal.width	variety
5.1	Versicolor
7.9	Setosa
3.4	Setosa
4.7	Virginica
5.5	Virginica
5.7	Virginica
6.2	Virginica
6.7	Versicolor
7.5	Virginica
5.5	Virginica
8.4	Setosa
3.1	Setosa
6.7	Setosa
2.9	Setosa
4.5	Setosa
6.4	Versicolor
5.8	Versicolor
5.8	Setosa
3.5	Versicolor
3.0	Virginica
5.0	Virginica
6.9	Versicolor
3.8	Versicolor
7.1	Virginica
6.6	Setosa
7.0	Setosa
7.8	Setosa
5.5	Versicolor
3.9	Setosa
2.6	Versicolor
4.1	Versicolor
4.9	Virginica
2.8	Versicolor
6.3	Virginica
7.7	Virginica
5.5	Versicolor
6.8	Versicolor
6.4	Versicolor
5.4	Versicolor
3.6	Setosa
5.5	Virginica
4.0	Virginica
6.8	Versicolor
5.6	Virginica
4.3	Versicolor
6.5	Virginica
6.6	Virginica
4.7	Versicolor
4.5	Virginica
6.5	Setosa
2.7	Virginica
4.8	Virginica
4.8	Virginica
4.4	Versicolor
2.8	Virginica
6.3	Virginica
5.5	Virginica
5.9	Setosa
4.8	Versicolor
4.5	Versicolor
3.9	Versicolor
5.4	Setosa
3.4	Setosa
4.7	Versicolor
3.8	Setosa
3.4	Virginica
3.2	Virginica
5.9	Versicolor
7.5	Versicolor
5.9	Versicolor
4.0	Virginica
6.3	Setosa
7.1	Setosa
6.3	Versicolor
3.8	Virginica
6.1	Versicolor
5.5	Versicolor
5.3	Virginica
3.4	Setosa
5.7	Versicolor
6.0	Setosa
8.0	Setosa
3.1	Virginica
2.9	Versicolor
3.0	Versicolor
6.8	Versicolor
7.7	Setosa
6.8	Virginica
7.1	Virginica
6.0	Virginica
4.2	Setosa
5.5	Versicolor
5.8	Virginica
6.7	Virginica
7.6	Versicolor
6.8	Virginica
5.0	Virginica
6.9	Setosa
5.8	Setosa
8.5	Setosa
3.2	Virginica
5.3	Versicolor
4.6	Setosa
3.7	Versicolor
5.0	Virginica
