sepal.length	sepal.width	petal.length	petal.width	variety
9.1	6.0	7.6	3.4	Versicolor
9.7	8.3	3.7	4.8	Setosa
7.7	3.5	8.5	4.5	Virginica
8.8	8.2	5.5	3.7	Setosa
5.0	5.5	1.6	5.1	Setosa
5.6	7.5	5.4	0.3	Setosa
6.7	3.4	7.2	5.3	Versicolor
7.6	7.2	2.9	4.2	Setosa
9.1	5.7	2.5	3.4	Setosa
7.5	5.9	2.0	1.2	Setosa
10.5	7.5	9.2	4.0	Virginica
9.1	2.9	6.1	4.3	Versicolor
8.1	7.5	10.4	6.1	Virginica
5.5	5.7	2.2	1.7	Setosa
6.5	4.8	8.1	4.5	Versicolor
5.5	7.9	5.6	1.9	Setosa
9.2	2.6	9.9	2.8	Virginica
5.4	6.9	4.5	3.4	Setosa
9.2	3.2	5.3	4.7	Setosa
10.7	5.6	6.6	7.0	Virginica
8.7	6.4	1.4	3.2	Setosa
8.4	6.3	7.6	6.6	Virginica
10.7	6.5	6.3	3.3	Virginica
7.8	5.8	7.9	3.3	Versicolor
6.9	3.5	8.2	3.0	Versicolor
8.4	5.2	5.3	2.8	Versicolor
8.2	6.6	5.0	2.0	Versicolor
9.6	8.3	5.9	0.4	Setosa
8.3	7.8	8.5	3.0	Virginica
6.7	3.8	4.8	5.8	Virginica
9.0	3.0	9.0	3.3	Virginica
10.1	4.7	8.2	4.3	Versicolor
8.9	7.7	5.8	3.8	Virginica
12.2	8.3	10.2	5.2	Virginica
7.4	4.5	4.5	4.7	Virginica
10.8	6.8	8.8	4.4	Versicolor
7.2	5.7	8.0	6.0	Versicolor
10.9	4.1	7.9	4.5	Versicolor
6.5	3.0	6.8	4.3	Virginica
7.4	7.7	7.2	3.3	Virginica
8.2	7.4	4.8	1.8	Versicolor
7.1	7.8	3.6	0.7	Setosa
8.4	7.9	5.2	3.2	Setosa
6.3	7.0	3.7	2.7	Setosa
7.4	7.4	1.8	3.4	Setosa
7.8	6.5	6.5	3.4	Virginica
5.5	3.8	2.4	1.7	Setosa
10.7	3.1	7.2	5.0	Versicolor
6.6	5.9	7.7	4.9	Versicolor
5.5	2.5	6.5	1.5	Versicolor
10.1	5.4	4.6	1.3	Versicolor
6.4	3.0	6.1	2.3	Virginica
6.6	7.1	3.0	4.7	Setosa
6.1	5.6	5.0	0.7	Setosa
6.5	3.5	3.1	4.7	Setosa
8.0	6.2	7.6	1.6	Versicolor
6.5	6.9	6.7	4.5	Versicolor
9.1	7.8	3.7	0.5	Setosa
7.7	5.3	7.1	1.3	Versicolor
9.5	6.1	4.4	4.7	Versicolor
10.6	2.8	7.0	3.3	Versicolor
6.8	3.2	6.6	2.4	Virginica
9.9	6.3	10.6	3.9	Virginica
7.0	2.3	4.3	1.3	Setosa
5.2	2.7	6.9	5.4	Versicolor
9.9	2.7	6.3	1.9	Virginica
8.0	5.7	8.5	1.5	Versicolor
9.7	4.5	7.2	1.2	Versicolor
6.0	2.8	4.0	4.3	Versicolor
9.9	2.9	6.3	4.3	Versicolor
9.5	5.2	5.9	0.7	Setosa
9.1	6.8	8.7	2.7	Versicolor
9.8	5.0	5.5	3.1	Virginica
8.6	6.0	8.4	2.3	Virginica
8.5	6.0	1.3	3.8	Setosa
10.4	4.3	5.6	3.7	Virginica
8.8	6.3	9.6	6.9	Virginica
8.0	3.9	8.5	5.6	Versicolor
6.8	5.0	5.4	4.5	Versicolor
8.8	6.9	7.8	5.8	Virginica
8.8	5.2	9.6	1.9	Virginica
10.5	6.5	5.8	6.2	Virginica
9.1	5.4	3.5	1.7	Setosa
7.2	3.5	5.5	4.7	Versicolor
9.2	6.3	4.5	4.8	Versicolor
8.7	6.9	8.4	6.3	Virginica
8.4	7.1	8.9	6.1	Virginica
6.9	7.0	2.9	3.7	Setosa
6.4	6.5	2.8	0.7	Setosa
7.0	4.6	5.4	0.2	Setosa
9.0	4.3	7.8	5.5	Versicolor
6.3	7.8	7.7	3.6	Versicolor
6.9	3.6	5.5	2.8	Virginica
6.2	7.1	4.5	2.1	Setosa
9.2	5.8	8.7	4.6	Virginica
9.7	5.2	8.5	4.8	Virginica
9.5	3.4	5.0	5.5	Versicolor
5.6	6.3	3.5	1.3	Setosa
10.9	5.3	10.9	6.0	Virginica
8.0	4.7	8.2	5.9	Versicolor
6.2	3.7	5.6	2.2	Setosa
9.3	6.9	9.1	3.3	Virginica
9.6	5.0	8.1	5.8	Versicolor
5.9	6.2	5.0	2.7	Setosa
5.3	7.0	4.6	2.1	Setosa
