sepal.length	sepal.width	petal.length	variety
6.6	6.0	5.9	Versicolor
9.9	5.8	7.4	Virginica
9.4	5.1	7.1	Virginica
10.3	3.7	6.9	Virginica
9.0	6.2	7.1	Virginica
10.4	3.2	6.8	Virginica
7.5	3.6	5.4	Versicolor
7.6	6.0	8.9	Virginica
6.5	6.2	7.5	Versicolor
11.0	3.0	6.7	Virginica
8.4	4.7	5.8	Setosa
7.9	6.2	9.0	Versicolor
10.0	5.4	6.3	Versicolor
8.9	6.8	10.6	Virginica
7.8	4.6	7.5	Versicolor
5.9	6.0	5.5	Virginica
6.8	6.3	9.3	Versicolor
8.7	7.2	8.5	Virginica
8.7	3.2	7.5	Versicolor
5.6	3.4	3.5	Setosa
6.2	4.7	5.1	Setosa
7.5	4.2	2.9	Setosa
6.9	4.4	4.9	Setosa
10.7	4.8	8.2	Virginica
9.9	5.1	6.0	Virginica
9.8	4.0	8.0	Virginica
6.7	5.1	6.0	Setosa
9.7	5.5	8.1	Virginica
7.5	5.0	7.0	Versicolor
8.4	4.0	7.0	Versicolor
9.8	4.2	6.1	Virginica
10.0	6.2	6.2	Versicolor
9.0	5.8	4.9	Setosa
5.2	6.2	3.9	Versicolor
10.3	6.8	6.6	Virginica
9.3	7.3	9.2	Versicolor
9.6	5.2	5.0	Setosa
7.6	4.3	2.6	Setosa
7.2	5.7	3.3	Setosa
10.0	4.0	9.5	Virginica
10.5	3.3	8.6	Versicolor
7.5	7.5	3.3	Setosa
8.9	6.0	3.9	Setosa
9.4	6.3	9.6	Virginica
8.2	7.5	8.8	Virginica
8.9	7.5	6.6	Virginica
10.0	5.2	9.0	Virginica
9.9	6.2	5.5	Setosa
8.6	5.5	6.1	Versicolor
10.2	7.1	7.4	Virginica
10.2	6.5	6.5	Versicolor
7.2	4.9	5.3	Versicolor
6.8	3.4	3.4	Setosa
6.9	7.0	7.2	Versicolor
6.1	5.9	5.7	Versicolor
6.2	3.8	4.2	Setosa
7.6	5.0	6.4	Virginica
5.0	5.0	4.1	Setosa
9.9	5.7	7.3	Virginica
10.0	4.5	8.8	Virginica
10.2	3.4	5.4	Virginica
4.6	4.7	5.9	Setosa
9.4	6.4	1.7	Setosa
8.6	3.4	4.9	Setosa
8.1	4.8	7.4	Virginica
7.6	5.8	3.5	Setosa
9.9	7.3	5.6	Virginica
10.2	5.8	4.6	Versicolor
9.2	6.6	10.6	Virginica
7.3	7.2	9.6	Virginica
8.7	5.5	5.8	Virginica
7.7	5.8	8.3	Virginica
8.5	4.7	5.2	Setosa
5.4	5.9	5.8	Versicolor
6.0	4.8	3.8	Versicolor
8.8	2.3	6.4	Versicolor
7.2	7.0	5.2	Versicolor
7.1	7.1	4.5	Setosa
6.0	7.1	4.9	Setosa
6.2	5.9	3.5	Setosa
8.8	5.2	6.4	Virginica
7.7	3.4	4.7	Versicolor
5.6	7.8	5.7	Setosa
8.1	5.8	4.7	Versicolor
7.4	7.6	5.4	Versicolor
9.9	4.2	7.3	Versicolor
9.3	5.0	3.9	Setosa
8.8	5.5	5.1	Setosa
5.6	2.9	5.6	Versicolor
8.2	4.3	9.7	Virginica
9.6	7.0	6.5	Versicolor
7.6	7.4	8.1	Versicolor
7.6	7.1	3.0	Setosa
10.8	2.9	6.3	Virginica
10.2	7.0	6.7	Virginica
5.8	4.4	1.6	Setosa
5.7	7.0	3.0	Setosa
8.2	6.1	6.7	Versicolor
6.0	5.9	9.0	Versicolor
6.2	7.1	4.5	Versicolor
5.9	4.6	6.0	Setosa
8.9	4.1	3.9	Setosa
7.8	4.0	7.5	Virginica
5.4	4.5	4.3	Setosa
5.1	6.8	5.4	Setosa
