sepal.length	sepal.width	petal.length	variety
6.8	4.7	7.9	Virginica
8.5	2.5	7.0	Versicolor
8.3	7.0	8.5	Virginica
5.9	4.6	5.0	Setosa
9.8	5.4	8.6	Virginica
8.9	7.5	4.8	Setosa
11.2	4.6	8.7	Versicolor
9.1	3.0	8.4	Virginica
9.4	5.1	1.9	Setosa
7.1	5.4	2.4	Setosa
6.0	7.9	6.0	Versicolor
9.5	3.2	5.6	Virginica
9.4	4.0	8.5	Virginica
6.7	4.9	5.8	Versicolor
8.6	5.4	8.7	Versicolor
6.5	2.3	4.3	Setosa
10.2	6.4	5.9	Virginica
7.0	5.5	7.5	Versicolor
6.8	4.1	2.1	Setosa
6.2	7.2	6.9	Versicolor
7.9	3.4	2.5	Setosa
5.7	7.4	3.4	Setosa
8.7	5.5	7.5	Virginica
4.4	7.7	1.8	Setosa
7.0	3.2	8.6	Versicolor
6.2	7.7	3.8	Setosa
7.5	7.0	1.6	Setosa
10.7	4.7	8.5	Virginica
5.7	5.6	6.0	Setosa
9.6	4.7	5.0	Setosa
5.9	6.0	1.9	Setosa
9.1	4.5	4.9	Versicolor
8.2	4.0	6.8	Virginica
6.8	7.0	3.7	Setosa
5.4	5.4	5.7	Setosa
7.3	5.7	8.1	Virginica
10.4	4.6	6.9	Versicolor
8.9	6.7	3.0	Setosa
5.1	6.3	1.5	Setosa
7.3	5.5	2.4	Setosa
8.4	5.8	7.1	Virginica
9.3	5.8	6.1	Virginica
8.7	2.8	8.8	Virginica
9.0	6.9	6.0	Versicolor
9.8	6.8	7.7	Versicolor
5.7	5.5	5.0	Setosa
8.7	5.5	5.0	Versicolor
5.3	3.0	4.9	Setosa
4.7	3.7	5.6	Setosa
8.3	4.7	7.9	Versicolor
5.5	2.3	8.5	Versicolor
8.2	5.3	5.2	Setosa
6.2	4.9	7.7	Versicolor
5.6	4.9	4.1	Versicolor
5.1	3.1	2.0	Setosa
7.5	7.2	2.2	Setosa
8.8	3.3	8.6	Virginica
5.6	4.8	2.1	Setosa
9.7	4.8	9.0	Versicolor
7.7	5.6	8.1	Virginica
9.7	4.3	8.7	Virginica
8.8	5.4	2.1	Setosa
11.3	7.2	9.4	Virginica
7.5	7.1	8.4	Versicolor
11.2	6.3	6.7	Virginica
7.5	7.3	2.9	Setosa
10.2	6.2	8.5	Versicolor
6.9	6.4	4.7	Setosa
6.5	3.2	7.0	Virginica
7.2	7.8	10.2	Virginica
9.0	5.3	3.8	Versicolor
10.3	3.8	8.3	Versicolor
8.4	5.4	4.8	Versicolor
6.9	6.1	7.9	Virginica
10.1	4.0	7.5	Versicolor
9.4	8.4	4.8	Setosa
6.0	5.9	3.6	Setosa
6.1	7.0	5.0	Versicolor
9.4	4.6	8.1	Virginica
7.1	2.9	6.1	Versicolor
5.5	3.5	4.8	Setosa
10.6	5.5	7.6	Versicolor
7.7	7.5	9.2	Virginica
6.7	5.5	8.8	Virginica
5.4	3.4	3.4	Setosa
7.1	5.9	3.0	Setosa
5.8	4.4	5.4	Setosa
8.0	3.7	8.0	Versicolor
10.3	7.8	6.5	Virginica
7.4	6.2	6.7	Virginica
9.3	6.4	6.6	Virginica
7.1	5.6	9.1	Virginica
5.1	3.2	1.9	Setosa
9.0	4.3	8.1	Versicolor
8.8	6.2	6.6	Virginica
7.5	7.5	8.7	Virginica
5.4	6.0	6.0	Versicolor
8.7	4.6	10.9	Virginica
10.8	2.3	8.4	Versicolor
11.0	7.7	4.7	Versicolor
7.4	4.2	7.3	Virginica
5.6	4.8	5.7	Setosa
8.5	3.9	7.3	Versicolor
8.4	3.1	2.0	Setosa
8.0	6.0	1.3	Setosa
