petal.length	variety
2.5	Setosa
3.5	Versicolor
4.0	Setosa
3.7	Setosa
9.1	Versicolor
7.8	Virginica
8.7	Versicolor
7.5	Versicolor
4.0	Versicolor
5.2	Versicolor
8.9	Versicolor
9.3	Virginica
7.1	Virginica
6.0	Virginica
4.2	Setosa
4.8	Versicolor
8.0	Versicolor
7.6	Virginica
7.4	Versicolor
4.9	Versicolor
8.0	Virginica
3.5	Setosa
5.9	Virginica
5.5	Setosa
8.1	Virginica
6.6	Versicolor
3.9	Setosa
4.3	Versicolor
8.0	Versicolor
2.1	Setosa
5.6	Setosa
4.4	Setosa
8.8	Virginica
8.6	Virginica
4.7	Setosa
9.2	Virginica
2.1	Setosa
5.3	Virginica
8.9	Virginica
5.9	Versicolor
10.6	Virginica
5.7	Versicolor
8.1	Virginica
3.0	Setosa
4.1	Versicolor
1.5	Setosa
3.8	Setosa
1.6	Setosa
7.0	Versicolor
7.7	Versicolor
5.0	Versicolor
5.9	Virginica
4.1	Versicolor
6.0	Versicolor
8.5	Versicolor
4.6	Setosa
3.9	Setosa
8.2	Versicolor
4.0	Setosa
6.4	Virginica
6.2	Versicolor
8.4	Virginica
8.3	Virginica
8.6	Virginica
2.5	Setosa
4.9	Setosa
9.5	Virginica
4.2	Versicolor
7.9	Versicolor
7.4	Virginica
5.9	Setosa
8.6	Virginica
7.0	Versicolor
7.9	Virginica
3.5	Setosa
6.1	Virginica
8.7	Virginica
6.5	Versicolor
6.5	Virginica
5.9	Setosa
8.5	Versicolor
8.0	Virginica
2.8	Setosa
10.7	Virginica
2.9	Setosa
8.9	Virginica
5.0	Versicolor
8.8	Virginica
7.2	Virginica
5.0	Virginica
6.6	Versicolor
5.3	Setosa
3.0	Setosa
7.2	Virginica
5.1	Setosa
7.7	Virginica
4.2	Setosa
4.9	Setosa
8.5	Virginica
5.2	Setosa
7.6	Versicolor
8.4	Virginica
5.6	Setosa
7.6	Virginica
8.7	Versicolor
