sepal.length	variety
7.1	Setosa
6.6	Setosa
5.9	Setosa
9.0	Versicolor
11.9	Virginica
10.2	Virginica
9.1	Versicolor
10.2	Virginica
9.6	Setosa
7.3	Virginica
5.7	Versicolor
8.5	Virginica
8.6	Setosa
7.9	Versicolor
5.2	Setosa
6.9	Virginica
8.3	Setosa
8.7	Virginica
6.6	Setosa
5.3	Setosa
6.2	Versicolor
11.5	Versicolor
6.6	Setosa
10.1	Versicolor
5.8	Setosa
5.1	Versicolor
6.1	Virginica
7.2	Versicolor
7.2	Setosa
9.2	Virginica
8.3	Versicolor
8.3	Virginica
9.0	Virginica
5.7	Setosa
8.7	Virginica
8.7	Virginica
8.4	Virginica
10.8	Virginica
8.3	Versicolor
10.7	Virginica
8.8	Setosa
9.9	Virginica
8.5	Setosa
10.6	Versicolor
8.7	Virginica
8.1	Versicolor
7.8	Virginica
6.1	Setosa
7.3	Versicolor
10.9	Virginica
7.9	Setosa
10.1	Virginica
6.2	Setosa
6.1	Versicolor
9.5	Setosa
10.5	Versicolor
8.5	Versicolor
8.5	Setosa
10.3	Virginica
4.9	Versicolor
10.4	Virginica
6.0	Setosa
6.5	Versicolor
8.7	Virginica
7.9	Versicolor
8.6	Versicolor
8.3	Virginica
8.0	Setosa
7.3	Setosa
8.8	Virginica
9.4	Virginica
6.6	Virginica
8.2	Virginica
6.5	Virginica
7.6	Setosa
9.4	Virginica
9.2	Virginica
8.3	Virginica
5.7	Setosa
7.5	Versicolor
6.0	Versicolor
7.2	Versicolor
8.9	Virginica
7.9	Setosa
9.9	Virginica
6.0	Setosa
6.9	Virginica
7.5	Setosa
5.7	Setosa
9.4	Setosa
9.5	Setosa
7.9	Versicolor
6.8	Virginica
8.5	Versicolor
7.6	Setosa
9.7	Versicolor
9.4	Versicolor
9.3	Setosa
5.1	Setosa
9.8	Virginica
8.2	Versicolor
7.6	Versicolor
6.0	Setosa
8.4	Setosa
6.1	Setosa
