petal.length	variety
7.4	Versicolor
10.0	Virginica
4.5	Setosa
4.0	Setosa
6.0	Setosa
8.5	Versicolor
9.4	Virginica
5.1	Versicolor
1.5	Setosa
8.1	Virginica
5.8	Virginica
4.5	Versicolor
9.7	Virginica
4.2	Versicolor
8.0	Virginica
5.5	Setosa
4.6	Versicolor
2.8	Setosa
9.5	Virginica
10.1	Virginica
7.2	Versicolor
3.1	Setosa
1.5	Setosa
8.5	Virginica
8.8	Virginica
5.0	Setosa
5.0	Setosa
6.0	Versicolor
7.7	Versicolor
8.2	Virginica
3.3	Setosa
8.5	Virginica
6.5	Virginica
7.4	Versicolor
1.3	Setosa
8.1	Virginica
8.5	Virginica
1.9	Setosa
8.5	Versicolor
7.4	Virginica
5.1	Versicolor
8.4	Versicolor
5.3	Virginica
8.0	Versicolor
5.7	Setosa
3.4	Setosa
4.0	Setosa
6.8	Versicolor
6.3	Virginica
5.6	Setosa
5.6	Setosa
6.9	Virginica
4.5	Versicolor
2.9	Setosa
3.0	Setosa
4.5	Setosa
7.2	Versicolor
1.9	Setosa
6.1	Virginica
1.4	Setosa
6.1	Virginica
5.7	Setosa
6.1	Virginica
6.8	Virginica
10.4	Virginica
9.1	Virginica
8.5	Versicolor
5.3	Versicolor
5.3	Versicolor
6.1	Versicolor
8.6	Versicolor
6.0	Versicolor
5.2	Versicolor
6.0	Versicolor
6.5	Virginica
6.5	Versicolor
8.0	Versicolor
3.8	Setosa
4.9	Versicolor
7.7	Virginica
1.9	Setosa
10.2	Virginica
8.7	Virginica
7.4	Versicolor
3.1	Setosa
5.3	Setosa
7.6	Virginica
9.6	Virginica
5.2	Versicolor
5.7	Virginica
7.3	Virginica
5.5	Virginica
9.9	Virginica
1.3	Setosa
8.0	Versicolor
3.5	Versicolor
3.9	Setosa
7.4	Virginica
8.7	Versicolor
2.2	Setosa
7.9	Versicolor
5.8	Virginica
7.8	Versicolor
9.7	Virginica
1.9	Setosa
