sepal.length	variety
9.4	Setosa
8.0	Virginica
6.8	Virginica
8.5	Setosa
8.9	Virginica
6.1	Versicolor
6.1	Setosa
6.2	Setosa
6.9	Versicolor
5.9	Setosa
10.0	Versicolor
4.7	Setosa
6.3	Versicolor
7.5	Versicolor
8.1	Versicolor
4.9	Setosa
7.6	Versicolor
6.3	Setosa
6.3	Versicolor
9.7	Setosa
8.6	Setosa
7.2	Setosa
8.2	Versicolor
10.4	Virginica
10.7	Virginica
8.4	Virginica
5.4	Setosa
6.3	Versicolor
7.8	Setosa
5.7	Setosa
11.2	Virginica
6.6	Versicolor
10.6	Virginica
10.9	Virginica
9.6	Setosa
7.1	Setosa
6.0	Versicolor
7.3	Setosa
8.5	Virginica
6.3	Setosa
9.5	Virginica
9.9	Versicolor
7.6	Versicolor
11.2	Virginica
11.2	Virginica
9.1	Virginica
6.4	Setosa
7.9	Virginica
8.5	Setosa
6.8	Virginica
7.7	Virginica
8.1	Setosa
7.0	Setosa
8.2	Virginica
9.9	Virginica
9.2	Versicolor
9.7	Virginica
8.5	Setosa
7.5	Versicolor
9.7	Setosa
11.2	Virginica
6.5	Setosa
11.0	Virginica
9.2	Virginica
9.9	Virginica
8.6	Setosa
4.8	Setosa
5.6	Versicolor
8.1	Versicolor
8.9	Setosa
6.9	Versicolor
7.1	Setosa
10.9	Virginica
8.6	Virginica
9.0	Setosa
9.7	Versicolor
10.7	Versicolor
7.3	Virginica
8.8	Setosa
6.3	Virginica
7.3	Virginica
8.7	Versicolor
6.5	Setosa
8.6	Virginica
6.0	Versicolor
7.4	Virginica
10.2	Virginica
8.2	Versicolor
8.8	Versicolor
6.7	Versicolor
9.2	Versicolor
6.5	Versicolor
9.2	Setosa
5.4	Setosa
8.3	Setosa
10.3	Versicolor
7.3	Versicolor
8.8	Virginica
8.1	Setosa
9.8	Virginica
9.5	Setosa
8.5	Virginica
8.2	Virginica
7.0	Versicolor
8.0	Versicolor
