sepal.width	petal.length	petal.width	variety
5.5	10.4	4.1	Virginica
3.2	3.9	4.7	Setosa
7.9	2.6	2.2	Setosa
4.0	8.3	3.3	Virginica
4.6	4.1	1.7	Setosa
6.3	8.0	3.0	Virginica
5.6	5.4	5.0	Versicolor
7.6	6.9	2.1	Virginica
4.1	7.1	2.4	Virginica
8.2	4.0	2.2	Setosa
4.8	4.0	1.3	Setosa
5.3	4.3	5.0	Versicolor
7.5	7.0	5.0	Versicolor
4.2	5.8	0.7	Setosa
4.8	7.8	5.4	Versicolor
4.7	7.0	4.0	Virginica
2.7	8.1	1.6	Versicolor
4.7	7.4	3.4	Versicolor
8.2	3.5	2.4	Setosa
7.2	5.6	2.9	Virginica
5.4	5.3	5.5	Versicolor
6.3	8.1	2.8	Versicolor
4.8	6.1	5.4	Virginica
5.7	7.5	2.0	Versicolor
4.9	7.2	1.5	Versicolor
3.4	6.3	5.3	Versicolor
4.9	9.0	5.5	Versicolor
7.0	4.9	4.6	Versicolor
4.2	6.0	5.0	Versicolor
6.0	3.0	4.7	Setosa
5.5	5.6	1.6	Setosa
7.0	4.3	1.7	Setosa
5.9	6.1	4.3	Versicolor
4.6	4.9	1.7	Setosa
4.1	7.9	2.8	Virginica
3.2	9.1	4.4	Virginica
4.0	7.0	1.0	Versicolor
7.1	1.5	2.2	Setosa
5.5	7.5	4.3	Versicolor
3.6	4.5	2.2	Setosa
3.5	5.5	5.9	Virginica
7.3	7.0	1.8	Versicolor
2.8	4.8	4.8	Setosa
6.0	8.6	2.4	Versicolor
4.2	8.2	3.8	Versicolor
7.8	6.4	3.5	Virginica
7.1	7.6	5.3	Virginica
7.8	4.2	4.0	Setosa
6.7	9.9	4.8	Virginica
3.8	5.7	4.2	Versicolor
7.3	7.6	2.7	Virginica
6.4	5.6	4.9	Setosa
4.4	7.6	3.8	Virginica
4.2	2.1	1.2	Setosa
5.0	9.5	3.2	Versicolor
7.6	1.4	2.1	Setosa
6.1	1.5	0.1	Setosa
7.4	8.1	4.4	Virginica
3.3	6.4	6.5	Virginica
2.7	8.1	2.0	Versicolor
4.3	5.0	2.3	Versicolor
5.0	6.8	5.3	Virginica
7.3	6.1	3.5	Versicolor
5.4	6.2	3.4	Setosa
4.9	4.7	4.3	Versicolor
5.4	5.8	5.6	Versicolor
5.1	4.4	1.2	Versicolor
6.3	5.6	1.5	Virginica
3.9	1.4	2.2	Setosa
6.7	4.8	4.7	Setosa
5.2	7.4	4.2	Versicolor
4.5	6.9	4.8	Virginica
6.8	9.3	3.8	Virginica
4.0	9.1	6.8	Virginica
7.3	8.6	2.4	Virginica
6.7	6.3	2.3	Virginica
4.9	5.6	2.8	Versicolor
7.4	5.5	5.6	Versicolor
4.6	5.6	2.4	Virginica
2.5	7.9	3.5	Versicolor
3.0	2.9	4.8	Setosa
7.5	4.2	4.0	Versicolor
7.3	8.6	2.1	Virginica
4.7	5.0	1.7	Setosa
4.0	5.2	4.2	Versicolor
7.7	6.8	2.8	Versicolor
6.3	5.7	5.6	Virginica
4.3	4.9	1.3	Versicolor
3.2	7.5	4.3	Virginica
5.6	6.6	4.0	Virginica
7.3	4.9	3.7	Setosa
4.3	10.7	6.5	Virginica
7.8	8.7	7.0	Virginica
2.6	4.0	5.2	Versicolor
3.9	4.4	3.8	Setosa
4.9	5.5	3.7	Setosa
7.0	2.8	1.8	Setosa
8.3	2.2	2.8	Setosa
7.8	6.1	3.2	Setosa
7.5	2.2	3.2	Setosa
3.5	5.5	4.0	Versicolor
4.2	4.4	4.2	Setosa
5.5	6.2	2.0	Virginica
3.2	7.7	4.3	Virginica
5.0	3.4	1.1	Setosa
