petal.width	variety
6.1	Versicolor
3.9	Versicolor
2.1	Setosa
3.7	Setosa
4.6	Virginica
0.8	Setosa
5.0	Versicolor
2.8	Versicolor
1.6	Setosa
5.8	Versicolor
3.7	Setosa
0.4	Setosa
1.3	Setosa
4.3	Virginica
2.7	Setosa
5.3	Versicolor
5.8	Virginica
3.0	Virginica
3.2	Setosa
4.1	Versicolor
3.3	Versicolor
1.5	Setosa
6.1	Versicolor
4.8	Versicolor
4.2	Setosa
2.7	Setosa
5.5	Virginica
2.1	Versicolor
3.3	Versicolor
1.5	Versicolor
1.2	Setosa
4.2	Virginica
5.7	Versicolor
0.4	Setosa
2.8	Versicolor
6.0	Versicolor
5.0	Virginica
3.4	Virginica
2.8	Versicolor
5.2	Versicolor
4.2	Setosa
3.0	Versicolor
3.2	Virginica
4.9	Setosa
2.9	Virginica
4.3	Virginica
5.5	Virginica
1.5	Versicolor
0.2	Setosa
2.7	Setosa
4.7	Versicolor
4.2	Setosa
3.8	Virginica
2.7	Setosa
3.3	Virginica
3.2	Setosa
6.0	Virginica
4.0	Versicolor
5.0	Versicolor
4.9	Virginica
0.8	Setosa
3.4	Setosa
2.1	Setosa
2.3	Virginica
2.2	Versicolor
4.9	Virginica
5.8	Versicolor
3.2	Setosa
2.5	Versicolor
2.6	Virginica
2.3	Versicolor
2.3	Virginica
1.2	Setosa
1.3	Setosa
0.9	Setosa
6.3	Virginica
5.1	Versicolor
3.9	Versicolor
5.5	Versicolor
3.9	Virginica
4.3	Virginica
3.6	Virginica
2.2	Setosa
2.8	Versicolor
3.1	Setosa
6.6	Virginica
3.3	Virginica
1.4	Versicolor
4.7	Versicolor
0.2	Setosa
5.3	Virginica
4.1	Virginica
1.2	Setosa
3.7	Virginica
0.7	Setosa
4.0	Virginica
0.9	Setosa
2.9	Versicolor
3.9	Versicolor
0.8	Setosa
3.2	Setosa
2.2	Setosa
1.5	Versicolor
2.3	Virginica
4.0	Virginica
