sepal.width	petal.length	variety
5.4	3.7	Setosa
7.2	3.2	Setosa
3.5	5.5	Virginica
4.7	4.8	Versicolor
5.5	1.3	Setosa
5.0	9.2	Virginica
5.2	10.2	Virginica
7.2	4.9	Setosa
3.5	8.5	Versicolor
4.1	7.4	Virginica
7.3	5.6	Versicolor
6.4	3.0	Setosa
6.3	9.7	Virginica
6.3	6.5	Virginica
4.5	5.1	Setosa
3.2	7.1	Virginica
2.8	7.0	Versicolor
5.3	5.0	Versicolor
8.1	5.9	Setosa
5.4	3.6	Setosa
7.3	8.7	Virginica
2.8	6.6	Virginica
7.4	4.7	Versicolor
4.0	4.3	Setosa
5.1	5.0	Versicolor
3.6	3.0	Setosa
4.9	3.3	Setosa
4.6	2.0	Setosa
3.5	4.9	Setosa
5.8	5.7	Setosa
4.9	1.9	Setosa
4.4	8.0	Versicolor
3.5	3.0	Setosa
3.3	5.4	Setosa
3.7	3.6	Setosa
5.3	2.8	Setosa
2.3	3.3	Versicolor
3.7	4.7	Versicolor
3.4	9.6	Virginica
7.0	6.1	Virginica
6.5	8.0	Virginica
4.9	4.5	Versicolor
6.1	5.6	Virginica
4.0	5.5	Versicolor
5.4	5.7	Versicolor
3.5	4.9	Versicolor
5.9	2.0	Setosa
4.8	5.4	Setosa
6.1	3.5	Setosa
6.8	5.6	Versicolor
4.7	7.0	Virginica
5.7	7.6	Virginica
4.5	4.6	Versicolor
8.2	3.5	Setosa
5.5	3.4	Setosa
6.2	8.1	Versicolor
5.4	3.4	Setosa
5.2	6.9	Virginica
5.8	9.2	Virginica
6.4	7.8	Versicolor
5.3	9.6	Virginica
7.1	7.4	Versicolor
4.7	7.0	Versicolor
5.9	5.4	Setosa
3.3	4.4	Versicolor
4.4	4.5	Setosa
5.1	1.9	Setosa
3.0	8.5	Versicolor
3.2	9.1	Versicolor
5.7	5.9	Versicolor
3.2	6.0	Virginica
6.2	5.4	Setosa
5.5	7.8	Virginica
5.5	6.6	Versicolor
7.6	7.1	Virginica
6.5	4.7	Versicolor
6.2	5.8	Virginica
3.0	7.5	Versicolor
3.0	5.0	Virginica
2.9	4.8	Versicolor
4.5	9.8	Virginica
4.1	8.6	Virginica
7.5	5.4	Versicolor
5.5	7.5	Versicolor
3.6	2.5	Setosa
4.7	5.4	Versicolor
5.9	2.5	Setosa
5.6	5.9	Versicolor
7.5	9.5	Virginica
3.7	6.0	Setosa
7.8	2.2	Setosa
4.4	8.8	Versicolor
6.4	3.1	Setosa
5.7	7.4	Virginica
2.8	9.1	Virginica
4.5	6.4	Virginica
4.3	5.8	Virginica
7.5	4.9	Setosa
3.0	6.4	Versicolor
5.8	8.6	Virginica
7.6	8.4	Versicolor
2.9	6.7	Versicolor
3.5	9.9	Virginica
2.4	6.3	Versicolor
6.0	4.9	Setosa
