sepal.width	variety
4.8	Virginica
8.3	Virginica
7.9	Setosa
4.8	Versicolor
5.0	Setosa
3.2	Versicolor
6.1	Versicolor
4.2	Virginica
6.8	Versicolor
4.3	Virginica
5.4	Versicolor
5.8	Virginica
5.9	Versicolor
7.7	Setosa
4.7	Versicolor
7.3	Versicolor
7.5	Setosa
6.3	Setosa
5.8	Versicolor
5.2	Setosa
5.5	Setosa
5.1	Virginica
5.3	Versicolor
8.0	Setosa
4.4	Setosa
6.5	Versicolor
7.4	Setosa
3.6	Virginica
3.5	Setosa
7.5	Setosa
5.4	Setosa
5.5	Versicolor
6.2	Setosa
6.3	Virginica
6.7	Setosa
3.5	Setosa
3.5	Versicolor
4.0	Versicolor
6.0	Virginica
4.9	Virginica
7.0	Setosa
3.6	Versicolor
6.3	Virginica
3.6	Versicolor
7.7	Virginica
4.1	Setosa
5.2	Versicolor
5.8	Setosa
3.4	Versicolor
5.6	Setosa
7.2	Setosa
3.7	Virginica
6.3	Versicolor
7.0	Versicolor
5.8	Virginica
5.9	Virginica
7.9	Setosa
6.4	Virginica
6.8	Versicolor
4.4	Versicolor
2.5	Versicolor
5.9	Versicolor
5.0	Versicolor
5.6	Versicolor
5.3	Virginica
3.8	Setosa
5.4	Versicolor
5.3	Versicolor
4.5	Setosa
7.5	Setosa
6.4	Versicolor
3.2	Virginica
5.3	Versicolor
6.6	Virginica
5.1	Setosa
3.4	Versicolor
7.5	Versicolor
4.0	Virginica
7.3	Virginica
5.7	Versicolor
7.9	Setosa
3.2	Virginica
6.1	Virginica
4.5	Virginica
3.2	Versicolor
7.5	Versicolor
6.5	Virginica
6.5	Virginica
2.5	Virginica
7.3	Setosa
4.7	Virginica
4.7	Setosa
7.3	Virginica
5.5	Virginica
2.7	Versicolor
3.8	Virginica
5.1	Versicolor
6.9	Setosa
7.1	Virginica
5.9	Setosa
5.5	Setosa
7.7	Setosa
4.9	Setosa
6.0	Virginica
6.0	Virginica
