petal.width	variety
5.4	Virginica
4.2	Virginica
1.9	Virginica
0.9	Setosa
4.7	Setosa
4.8	Setosa
4.5	Virginica
3.7	Setosa
2.7	Setosa
5.9	Virginica
3.5	Versicolor
3.3	Versicolor
4.6	Versicolor
4.5	Virginica
2.7	Versicolor
1.9	Virginica
5.6	Virginica
5.0	Versicolor
5.4	Virginica
1.9	Versicolor
3.8	Versicolor
5.4	Versicolor
5.3	Virginica
3.2	Setosa
5.8	Versicolor
2.3	Virginica
4.8	Virginica
3.5	Virginica
6.6	Virginica
1.6	Setosa
2.7	Setosa
3.9	Versicolor
4.4	Versicolor
4.2	Versicolor
5.3	Versicolor
1.2	Setosa
1.6	Setosa
1.2	Setosa
3.4	Setosa
2.4	Setosa
4.8	Versicolor
5.5	Versicolor
4.1	Virginica
4.0	Virginica
3.7	Setosa
3.2	Virginica
2.6	Virginica
1.3	Versicolor
3.1	Virginica
3.3	Setosa
2.1	Setosa
2.3	Virginica
0.2	Setosa
4.8	Virginica
3.1	Versicolor
2.7	Versicolor
3.7	Setosa
4.5	Versicolor
2.2	Setosa
4.0	Versicolor
1.6	Versicolor
3.6	Virginica
1.7	Setosa
6.3	Virginica
4.3	Virginica
3.3	Virginica
1.7	Setosa
1.6	Setosa
1.6	Versicolor
5.9	Versicolor
5.3	Versicolor
1.7	Setosa
3.5	Virginica
4.3	Setosa
5.9	Virginica
4.1	Virginica
2.3	Virginica
4.4	Virginica
3.7	Setosa
5.5	Virginica
1.8	Versicolor
3.8	Virginica
2.0	Versicolor
2.2	Setosa
5.8	Versicolor
2.3	Versicolor
5.0	Versicolor
3.2	Setosa
5.0	Virginica
5.4	Virginica
3.6	Setosa
3.7	Setosa
4.9	Setosa
5.5	Versicolor
3.5	Setosa
2.7	Versicolor
3.2	Versicolor
0.7	Setosa
4.8	Virginica
4.8	Setosa
6.0	Versicolor
5.3	Virginica
6.8	Virginica
3.8	Setosa
2.7	Setosa
