sepal.length	sepal.width	petal.length	variety
10.7	3.6	9.6	Virginica
8.0	6.5	1.6	Setosa
8.3	6.7	4.9	Versicolor
8.8	5.0	5.5	Virginica
7.1	2.5	7.0	Versicolor
9.6	4.3	5.7	Versicolor
5.9	5.9	5.2	Setosa
7.6	2.9	6.1	Versicolor
6.2	6.1	6.0	Setosa
10.3	2.5	7.9	Versicolor
7.1	6.3	4.5	Versicolor
10.9	4.8	9.1	Virginica
10.0	4.2	3.9	Setosa
10.3	6.8	8.1	Virginica
9.1	8.1	3.0	Setosa
9.0	5.9	6.8	Versicolor
11.4	3.2	9.2	Virginica
5.6	5.3	2.0	Setosa
7.9	5.9	2.9	Setosa
9.1	6.0	6.0	Versicolor
6.8	6.9	7.6	Virginica
7.7	3.8	8.2	Virginica
9.3	6.9	9.8	Virginica
7.1	4.2	7.7	Versicolor
7.2	6.7	4.8	Setosa
5.7	4.0	3.0	Setosa
7.5	4.5	9.5	Virginica
8.6	7.4	5.7	Versicolor
7.2	5.9	5.7	Versicolor
10.2	4.1	7.6	Virginica
7.9	8.4	4.2	Setosa
8.3	5.3	7.4	Versicolor
7.8	2.7	9.4	Virginica
9.2	7.0	10.6	Virginica
7.0	4.0	4.0	Versicolor
7.3	5.7	5.6	Virginica
7.0	4.2	7.6	Virginica
9.4	5.1	8.9	Versicolor
6.7	3.8	5.2	Setosa
9.1	6.8	5.6	Setosa
10.7	6.8	7.7	Virginica
8.6	6.0	4.4	Versicolor
8.0	2.4	6.7	Versicolor
5.2	2.7	3.9	Versicolor
10.4	6.2	7.3	Virginica
7.6	4.3	2.7	Setosa
8.8	5.0	2.2	Setosa
9.8	4.7	2.0	Setosa
5.7	6.2	1.6	Setosa
4.3	7.0	5.6	Setosa
8.5	4.5	3.8	Setosa
6.7	4.5	5.2	Virginica
7.6	6.2	3.0	Setosa
8.8	4.9	8.1	Virginica
6.9	5.0	4.4	Setosa
8.4	3.0	2.8	Setosa
5.0	7.4	3.5	Setosa
8.9	6.1	10.0	Virginica
7.7	5.9	6.8	Versicolor
7.0	6.7	9.0	Virginica
7.0	4.9	4.1	Setosa
8.9	6.7	7.8	Virginica
10.0	4.2	5.0	Versicolor
9.4	7.3	7.6	Virginica
7.6	5.3	4.9	Virginica
8.8	5.0	3.9	Setosa
6.8	5.2	7.4	Virginica
5.8	4.5	4.9	Setosa
6.7	4.0	7.5	Versicolor
8.0	6.0	5.6	Setosa
6.5	5.0	4.8	Virginica
8.9	5.9	1.5	Setosa
7.9	5.3	8.9	Virginica
6.9	4.1	2.0	Setosa
7.7	5.6	6.7	Versicolor
6.5	7.0	6.7	Virginica
6.9	6.7	2.5	Setosa
10.9	4.6	9.6	Virginica
7.3	7.3	4.8	Versicolor
10.5	7.4	8.5	Versicolor
9.5	2.6	4.9	Versicolor
9.5	7.0	3.3	Setosa
8.0	3.3	8.0	Versicolor
10.4	4.2	5.8	Versicolor
9.8	6.3	7.7	Versicolor
8.9	5.7	9.0	Versicolor
5.5	2.3	3.8	Versicolor
9.9	6.0	5.7	Versicolor
6.9	5.1	8.9	Virginica
8.5	7.5	9.3	Virginica
9.2	7.9	2.4	Setosa
9.8	4.2	7.1	Versicolor
8.2	3.5	5.5	Virginica
7.2	5.8	6.0	Versicolor
10.7	6.8	5.8	Virginica
8.6	7.5	5.9	Versicolor
7.4	8.1	2.9	Setosa
6.2	4.8	8.6	Versicolor
6.4	6.0	9.0	Versicolor
10.1	3.5	7.9	Virginica
7.8	6.6	6.0	Versicolor
9.3	5.8	8.5	Virginica
6.1	7.0	3.4	Setosa
10.1	3.0	7.6	Virginica
8.6	4.4	1.9	Setosa
