sepal.width	variety
5.6	Virginica
6.8	Versicolor
7.8	Setosa
3.0	Virginica
6.5	Versicolor
6.8	Versicolor
2.9	Setosa
5.5	Setosa
4.2	Versicolor
3.3	Setosa
4.1	Versicolor
8.1	Setosa
5.1	Versicolor
3.7	Setosa
3.1	Versicolor
6.9	Versicolor
7.2	Versicolor
2.7	Versicolor
5.8	Virginica
6.5	Setosa
4.5	Setosa
3.9	Setosa
4.0	Versicolor
6.0	Virginica
7.1	Versicolor
6.5	Virginica
2.0	Versicolor
5.0	Setosa
3.5	Versicolor
7.5	Setosa
6.8	Virginica
6.1	Setosa
7.3	Versicolor
5.4	Setosa
6.5	Virginica
7.4	Versicolor
4.1	Setosa
6.2	Virginica
4.3	Virginica
5.4	Setosa
7.0	Virginica
4.8	Versicolor
4.3	Virginica
7.4	Setosa
3.5	Setosa
7.3	Virginica
4.3	Setosa
5.3	Virginica
5.6	Setosa
5.5	Versicolor
7.3	Versicolor
5.1	Versicolor
5.1	Virginica
3.0	Virginica
6.2	Setosa
3.1	Virginica
5.0	Versicolor
7.9	Setosa
6.6	Setosa
7.8	Setosa
6.3	Virginica
4.7	Versicolor
5.1	Virginica
3.8	Setosa
3.3	Versicolor
7.2	Virginica
4.8	Virginica
3.5	Versicolor
7.2	Virginica
6.9	Versicolor
6.5	Versicolor
7.7	Virginica
5.7	Setosa
6.4	Virginica
5.6	Virginica
6.5	Virginica
6.4	Versicolor
3.5	Setosa
5.0	Virginica
8.9	Setosa
5.5	Virginica
4.7	Versicolor
5.2	Virginica
4.7	Virginica
5.8	Setosa
3.0	Virginica
3.0	Versicolor
6.1	Virginica
4.0	Versicolor
2.4	Versicolor
2.9	Versicolor
4.5	Setosa
7.7	Virginica
3.3	Virginica
7.0	Virginica
3.3	Virginica
7.2	Setosa
7.1	Setosa
6.8	Virginica
8.7	Setosa
6.3	Versicolor
5.4	Virginica
4.7	Versicolor
3.9	Setosa
4.5	Setosa
