sepal.length	variety
11.9	Virginica
9.2	Versicolor
5.8	Setosa
8.6	Setosa
7.3	Setosa
6.7	Versicolor
5.2	Setosa
8.9	Setosa
7.8	Virginica
8.4	Virginica
9.2	Virginica
11.5	Versicolor
9.4	Setosa
7.0	Setosa
5.6	Setosa
6.3	Virginica
9.5	Versicolor
8.9	Versicolor
9.7	Versicolor
6.5	Versicolor
11.2	Virginica
7.9	Setosa
6.8	Virginica
6.5	Setosa
10.1	Versicolor
7.9	Setosa
7.0	Versicolor
8.1	Versicolor
7.7	Setosa
9.7	Virginica
7.5	Setosa
4.9	Setosa
9.4	Setosa
9.4	Virginica
6.4	Versicolor
8.7	Versicolor
7.1	Versicolor
9.5	Setosa
8.4	Setosa
9.2	Virginica
7.4	Versicolor
7.8	Virginica
5.0	Versicolor
5.9	Setosa
9.8	Versicolor
8.8	Setosa
7.4	Versicolor
8.5	Versicolor
6.6	Setosa
9.3	Virginica
11.4	Virginica
5.8	Setosa
8.4	Setosa
8.9	Versicolor
5.6	Setosa
9.6	Setosa
7.6	Versicolor
5.9	Setosa
11.4	Virginica
6.7	Versicolor
5.7	Setosa
5.5	Versicolor
10.2	Setosa
6.5	Versicolor
7.7	Virginica
7.1	Versicolor
9.4	Virginica
7.0	Setosa
6.4	Setosa
6.5	Virginica
10.5	Virginica
8.0	Versicolor
5.1	Versicolor
7.0	Setosa
7.8	Virginica
7.5	Virginica
8.7	Virginica
11.6	Virginica
7.1	Virginica
9.3	Virginica
8.5	Virginica
9.5	Setosa
10.0	Versicolor
7.7	Versicolor
9.0	Virginica
6.1	Versicolor
6.3	Virginica
6.6	Setosa
8.1	Setosa
10.7	Virginica
11.4	Versicolor
9.7	Virginica
9.1	Setosa
5.1	Setosa
7.1	Virginica
10.7	Versicolor
8.9	Virginica
8.2	Setosa
8.9	Versicolor
9.7	Setosa
9.5	Versicolor
8.7	Versicolor
10.3	Versicolor
6.1	Versicolor
7.1	Versicolor
