sepal.width	petal.length	variety
4.2	3.3	Setosa
6.9	4.6	Setosa
6.9	5.4	Setosa
7.5	8.8	Virginica
3.1	6.0	Setosa
7.2	1.5	Setosa
3.9	2.9	Setosa
6.7	7.3	Virginica
3.5	6.2	Versicolor
3.5	5.6	Setosa
3.8	7.3	Virginica
6.6	6.0	Versicolor
7.5	2.0	Setosa
4.5	9.4	Virginica
6.2	2.9	Setosa
5.5	6.5	Virginica
6.0	7.0	Versicolor
4.6	5.9	Versicolor
5.2	6.0	Versicolor
6.3	8.2	Versicolor
3.3	5.1	Virginica
3.2	1.7	Setosa
3.5	2.3	Setosa
5.6	2.5	Setosa
6.7	7.4	Versicolor
3.4	5.6	Virginica
3.0	4.0	Versicolor
4.7	8.6	Versicolor
2.7	9.1	Virginica
7.9	2.0	Setosa
6.3	6.8	Versicolor
3.3	5.1	Virginica
6.0	6.0	Versicolor
5.4	3.0	Setosa
4.3	8.4	Virginica
5.5	5.4	Virginica
7.9	5.2	Setosa
6.8	7.5	Versicolor
4.4	5.7	Versicolor
4.0	5.5	Versicolor
7.0	9.6	Virginica
8.3	2.6	Setosa
6.3	9.0	Versicolor
6.4	2.8	Setosa
3.6	6.1	Virginica
7.4	9.6	Virginica
3.0	9.3	Virginica
4.2	3.1	Setosa
8.3	6.9	Virginica
4.1	6.5	Versicolor
2.8	7.3	Versicolor
8.1	4.5	Setosa
6.7	2.8	Setosa
6.4	10.8	Virginica
5.3	8.2	Versicolor
2.9	6.6	Versicolor
3.0	2.1	Setosa
6.8	7.7	Virginica
6.5	1.9	Setosa
7.8	2.7	Setosa
3.4	5.1	Setosa
5.3	5.4	Setosa
5.4	4.9	Setosa
2.7	5.2	Versicolor
3.2	9.0	Versicolor
4.0	7.3	Virginica
2.4	7.3	Versicolor
7.5	2.7	Setosa
4.7	7.1	Virginica
4.5	9.0	Virginica
4.4	3.7	Versicolor
6.3	2.3	Setosa
3.2	7.4	Versicolor
6.0	6.3	Virginica
6.3	6.4	Setosa
3.5	7.6	Virginica
3.3	9.0	Virginica
3.5	6.0	Virginica
5.1	7.6	Virginica
4.6	5.9	Versicolor
3.1	5.5	Setosa
6.0	5.9	Setosa
6.5	3.3	Setosa
7.9	8.9	Virginica
7.2	3.0	Setosa
3.8	4.5	Versicolor
6.6	5.7	Versicolor
6.9	5.0	Versicolor
4.8	1.7	Setosa
7.0	4.8	Setosa
7.2	7.6	Versicolor
4.0	5.2	Virginica
8.0	5.9	Setosa
3.2	9.7	Virginica
3.4	8.6	Versicolor
7.3	7.6	Versicolor
2.8	9.1	Virginica
4.3	9.6	Virginica
7.0	5.7	Virginica
8.1	2.4	Setosa
7.0	3.4	Setosa
4.2	5.4	Virginica
4.1	6.1	Virginica
8.3	6.7	Virginica
6.2	5.8	Versicolor
