petal.length	variety
6.5	Versicolor
10.1	Virginica
8.9	Virginica
2.9	Setosa
4.0	Versicolor
4.6	Setosa
1.5	Setosa
6.7	Virginica
7.4	Versicolor
5.2	Versicolor
4.4	Setosa
9.2	Versicolor
4.5	Versicolor
9.3	Virginica
4.0	Setosa
5.8	Setosa
4.6	Versicolor
6.1	Virginica
2.5	Setosa
8.1	Virginica
4.9	Versicolor
1.6	Setosa
3.5	Setosa
9.7	Virginica
7.4	Virginica
7.4	Versicolor
8.8	Virginica
2.5	Setosa
4.5	Setosa
5.9	Setosa
4.8	Versicolor
10.0	Virginica
7.6	Virginica
2.3	Setosa
6.7	Versicolor
2.9	Setosa
5.0	Setosa
7.8	Virginica
9.3	Versicolor
8.2	Versicolor
5.0	Versicolor
6.5	Versicolor
5.7	Setosa
1.5	Setosa
2.6	Setosa
7.1	Virginica
6.7	Versicolor
8.0	Virginica
6.2	Versicolor
9.6	Virginica
6.9	Versicolor
6.5	Virginica
3.7	Setosa
3.2	Setosa
10.4	Virginica
4.8	Versicolor
4.9	Setosa
9.1	Virginica
6.8	Virginica
6.1	Setosa
1.8	Setosa
5.5	Virginica
6.4	Virginica
7.8	Virginica
8.4	Versicolor
7.4	Virginica
6.1	Versicolor
9.9	Virginica
9.3	Virginica
1.7	Setosa
7.6	Versicolor
3.9	Setosa
7.6	Versicolor
2.2	Setosa
7.7	Virginica
5.3	Setosa
7.2	Versicolor
5.9	Setosa
7.9	Versicolor
6.5	Versicolor
6.5	Versicolor
7.1	Versicolor
7.1	Virginica
9.5	Virginica
6.5	Virginica
4.7	Versicolor
10.4	Virginica
4.4	Setosa
5.3	Versicolor
10.2	Virginica
5.0	Setosa
9.6	Virginica
4.5	Versicolor
3.4	Setosa
5.2	Virginica
3.6	Setosa
6.7	Virginica
7.4	Versicolor
4.0	Versicolor
8.0	Versicolor
9.5	Virginica
6.8	Versicolor
2.0	Setosa
2.6	Setosa
5.5	Versicolor
