sepal.length	variety
5.1	Setosa
10.5	Versicolor
7.5	Setosa
9.2	Virginica
5.6	Versicolor
9.6	Versicolor
8.3	Virginica
11.9	Virginica
10.8	Virginica
9.0	Setosa
8.5	Setosa
7.5	Versicolor
9.0	Versicolor
10.4	Virginica
9.7	Virginica
9.2	Versicolor
7.2	Setosa
10.1	Versicolor
9.2	Virginica
10.3	Versicolor
6.8	Versicolor
10.4	Virginica
9.2	Virginica
7.0	Versicolor
6.3	Setosa
8.5	Versicolor
10.3	Versicolor
6.8	Setosa
9.4	Setosa
9.7	Setosa
9.7	Setosa
8.8	Virginica
7.0	Setosa
6.9	Virginica
6.4	Setosa
8.5	Setosa
5.1	Setosa
10.2	Versicolor
9.9	Setosa
8.0	Virginica
9.3	Setosa
10.7	Versicolor
6.5	Versicolor
7.2	Virginica
9.6	Setosa
7.7	Setosa
8.4	Setosa
8.2	Virginica
9.9	Virginica
7.5	Versicolor
8.0	Setosa
6.0	Versicolor
9.0	Virginica
5.9	Setosa
7.4	Virginica
7.8	Virginica
5.6	Setosa
9.0	Versicolor
9.4	Virginica
7.6	Versicolor
6.6	Versicolor
6.9	Virginica
6.6	Setosa
7.1	Versicolor
8.9	Virginica
10.7	Virginica
7.9	Setosa
6.4	Versicolor
7.6	Versicolor
8.5	Setosa
7.9	Versicolor
7.6	Virginica
8.6	Versicolor
10.4	Versicolor
10.0	Versicolor
9.4	Setosa
6.0	Setosa
6.9	Setosa
9.8	Versicolor
8.4	Setosa
6.8	Versicolor
7.1	Setosa
5.6	Virginica
9.3	Setosa
9.3	Virginica
10.3	Versicolor
9.5	Setosa
9.1	Versicolor
5.1	Setosa
9.6	Setosa
11.3	Virginica
6.7	Setosa
7.6	Setosa
9.5	Versicolor
8.1	Versicolor
7.3	Setosa
10.7	Versicolor
6.8	Setosa
8.1	Versicolor
5.8	Virginica
9.0	Setosa
8.6	Virginica
9.2	Versicolor
10.6	Versicolor
7.8	Virginica
