sepal.width	variety
7.2	Setosa
3.5	Virginica
3.9	Versicolor
5.9	Setosa
8.9	Setosa
6.9	Setosa
6.5	Virginica
4.8	Versicolor
3.9	Versicolor
7.5	Virginica
3.2	Versicolor
5.3	Virginica
2.8	Versicolor
4.5	Setosa
3.4	Setosa
6.9	Virginica
7.0	Versicolor
6.7	Virginica
4.9	Setosa
4.5	Versicolor
6.0	Versicolor
6.0	Virginica
7.9	Virginica
3.8	Versicolor
3.9	Versicolor
6.6	Virginica
4.7	Setosa
3.8	Setosa
7.1	Versicolor
4.0	Setosa
4.0	Versicolor
3.1	Virginica
5.0	Virginica
5.2	Setosa
3.7	Versicolor
4.8	Versicolor
6.5	Versicolor
7.5	Setosa
4.6	Setosa
7.7	Virginica
5.4	Versicolor
6.2	Virginica
7.4	Setosa
6.5	Versicolor
6.8	Versicolor
4.0	Virginica
6.5	Virginica
7.8	Virginica
4.5	Versicolor
4.0	Setosa
3.7	Setosa
5.6	Versicolor
7.2	Virginica
7.4	Setosa
4.6	Virginica
3.6	Virginica
3.4	Versicolor
3.5	Setosa
7.8	Setosa
3.4	Virginica
5.9	Versicolor
3.4	Virginica
4.8	Virginica
6.5	Setosa
2.7	Virginica
3.5	Setosa
3.5	Versicolor
7.6	Versicolor
5.8	Virginica
6.6	Setosa
7.7	Virginica
4.7	Virginica
7.8	Versicolor
3.6	Virginica
5.3	Setosa
3.6	Versicolor
3.0	Setosa
3.2	Versicolor
7.1	Setosa
3.1	Setosa
3.7	Versicolor
7.2	Setosa
3.3	Virginica
6.4	Versicolor
6.5	Setosa
5.8	Setosa
3.0	Virginica
4.1	Versicolor
3.4	Versicolor
4.8	Setosa
7.3	Virginica
6.1	Setosa
4.2	Setosa
6.5	Virginica
3.0	Versicolor
5.0	Virginica
5.7	Setosa
3.8	Virginica
7.2	Setosa
6.3	Versicolor
7.3	Versicolor
7.2	Versicolor
4.8	Versicolor
6.9	Setosa
8.1	Setosa
