sepal.length	sepal.width	variety
10.5	5.4	Versicolor
6.1	3.8	Versicolor
9.5	5.7	Setosa
5.0	4.0	Setosa
7.5	5.8	Versicolor
6.4	7.5	Virginica
10.6	6.0	Virginica
6.4	3.1	Setosa
6.6	5.0	Versicolor
6.6	2.9	Versicolor
9.8	7.1	Versicolor
7.2	4.3	Virginica
9.2	4.8	Virginica
5.6	7.8	Setosa
6.6	5.3	Virginica
8.0	7.3	Versicolor
7.3	5.8	Virginica
6.9	6.2	Versicolor
9.3	6.9	Virginica
8.5	4.0	Virginica
8.2	7.3	Versicolor
8.1	7.0	Versicolor
8.3	5.2	Versicolor
7.8	6.0	Setosa
8.9	3.2	Virginica
6.6	6.5	Virginica
8.3	7.2	Versicolor
7.0	6.0	Versicolor
6.2	4.0	Virginica
9.3	7.0	Versicolor
6.4	5.1	Setosa
8.1	5.6	Virginica
9.7	7.4	Virginica
9.5	8.0	Setosa
6.4	5.2	Setosa
8.8	3.3	Versicolor
5.7	8.9	Setosa
9.1	6.8	Setosa
12.2	3.6	Virginica
8.7	7.6	Virginica
8.3	6.4	Virginica
6.4	6.9	Setosa
6.6	4.3	Setosa
5.9	6.4	Setosa
8.8	3.7	Virginica
8.2	3.6	Versicolor
9.5	4.7	Versicolor
9.3	7.4	Setosa
7.4	3.5	Versicolor
11.7	3.0	Virginica
11.3	5.3	Versicolor
5.6	5.5	Versicolor
5.5	4.3	Setosa
5.9	3.0	Setosa
7.1	7.0	Virginica
7.7	3.4	Versicolor
5.7	2.7	Versicolor
4.3	6.5	Setosa
7.3	6.2	Virginica
10.0	6.4	Versicolor
8.2	5.2	Setosa
9.2	6.0	Versicolor
6.6	4.0	Setosa
8.9	4.2	Versicolor
9.9	6.6	Virginica
8.8	2.7	Virginica
6.4	6.3	Virginica
7.5	4.0	Setosa
6.9	3.1	Versicolor
7.5	3.0	Virginica
12.2	4.8	Virginica
7.9	6.1	Virginica
8.0	6.7	Versicolor
4.9	4.9	Versicolor
7.1	3.2	Setosa
10.3	3.4	Virginica
8.1	2.8	Versicolor
8.5	4.7	Virginica
10.5	3.0	Virginica
9.4	7.7	Virginica
5.9	6.2	Setosa
10.2	6.2	Virginica
6.5	3.7	Versicolor
9.1	7.4	Setosa
7.9	5.5	Versicolor
5.4	6.5	Setosa
6.0	7.0	Versicolor
6.2	7.1	Setosa
9.7	7.6	Virginica
8.9	4.4	Setosa
5.1	3.6	Setosa
5.9	6.5	Virginica
10.3	8.5	Setosa
8.7	4.5	Setosa
6.4	5.1	Setosa
10.2	4.8	Versicolor
5.3	5.7	Setosa
5.0	3.8	Setosa
7.1	8.2	Setosa
7.0	5.4	Versicolor
9.5	6.0	Setosa
9.6	6.5	Versicolor
9.2	6.5	Virginica
9.4	4.4	Versicolor
6.7	6.5	Versicolor
