petal.length	petal.width	variety
1.3	3.2	Setosa
3.9	3.6	Versicolor
5.5	6.5	Virginica
4.0	3.5	Versicolor
9.7	6.2	Virginica
5.2	3.9	Versicolor
8.7	2.3	Versicolor
6.0	2.8	Virginica
5.9	6.8	Virginica
8.3	5.8	Virginica
6.1	2.1	Setosa
8.1	5.6	Versicolor
2.5	1.7	Setosa
4.4	4.7	Versicolor
4.4	2.7	Setosa
3.2	0.7	Setosa
7.1	4.8	Versicolor
7.6	5.2	Virginica
4.1	3.2	Setosa
5.9	2.2	Setosa
2.9	1.2	Setosa
2.5	2.9	Setosa
9.4	6.3	Virginica
3.9	1.1	Setosa
5.2	2.3	Setosa
7.3	4.3	Virginica
6.9	5.0	Versicolor
2.4	3.4	Setosa
2.5	3.6	Setosa
9.6	5.4	Virginica
8.9	2.3	Virginica
1.3	4.7	Setosa
3.4	3.8	Setosa
3.9	2.1	Setosa
2.3	3.7	Setosa
5.6	3.7	Setosa
7.3	2.3	Virginica
9.5	4.1	Virginica
5.5	3.3	Versicolor
5.4	2.3	Setosa
5.7	5.1	Virginica
6.8	2.9	Versicolor
4.3	3.2	Setosa
4.9	4.9	Versicolor
10.0	5.3	Virginica
9.6	5.4	Virginica
1.9	2.7	Setosa
6.5	3.8	Versicolor
7.4	2.6	Virginica
7.1	1.0	Versicolor
6.8	4.3	Virginica
5.0	2.0	Virginica
8.7	3.7	Versicolor
6.8	1.3	Versicolor
5.7	3.2	Versicolor
2.3	0.3	Setosa
2.4	2.7	Setosa
5.8	4.5	Versicolor
2.4	0.8	Setosa
3.1	3.7	Setosa
9.8	4.2	Virginica
6.1	6.4	Virginica
6.0	1.2	Setosa
6.9	4.3	Versicolor
3.5	2.2	Setosa
6.1	6.4	Virginica
7.9	3.0	Virginica
3.6	3.7	Setosa
6.5	6.0	Versicolor
8.4	1.9	Versicolor
7.2	1.0	Versicolor
9.6	5.3	Virginica
4.0	2.6	Versicolor
1.6	1.1	Setosa
10.1	6.3	Virginica
8.6	2.8	Versicolor
7.2	2.0	Versicolor
1.2	4.2	Setosa
3.6	1.2	Setosa
3.2	1.0	Setosa
7.5	4.5	Versicolor
4.0	5.0	Versicolor
8.5	6.2	Virginica
8.4	3.6	Virginica
9.6	6.0	Virginica
8.3	3.6	Virginica
4.0	0.7	Setosa
6.4	3.3	Virginica
3.3	3.0	Versicolor
5.6	3.4	Virginica
2.5	3.4	Setosa
9.1	4.8	Virginica
7.0	2.8	Versicolor
9.7	2.8	Virginica
5.0	0.2	Setosa
2.4	1.7	Setosa
9.6	3.6	Virginica
8.6	3.0	Virginica
8.6	2.1	Virginica
4.4	4.7	Setosa
6.3	2.3	Versicolor
8.4	4.0	Versicolor
6.3	4.1	Versicolor
7.2	1.9	Versicolor
2.2	4.9	Setosa
