sepal.length	variety
8.9	Setosa
8.5	Setosa
8.1	Setosa
9.7	Setosa
5.3	Setosa
7.2	Setosa
7.5	Virginica
7.5	Versicolor
9.2	Versicolor
7.0	Versicolor
6.0	Versicolor
6.7	Versicolor
8.8	Setosa
7.8	Virginica
7.4	Virginica
8.3	Virginica
6.7	Virginica
5.2	Setosa
9.9	Setosa
8.6	Setosa
5.5	Setosa
8.0	Versicolor
6.6	Versicolor
9.9	Setosa
8.1	Setosa
8.3	Virginica
10.0	Virginica
5.8	Versicolor
9.5	Versicolor
10.4	Virginica
7.6	Setosa
7.9	Virginica
10.3	Virginica
5.3	Setosa
8.0	Setosa
9.9	Versicolor
6.1	Versicolor
10.5	Versicolor
6.6	Versicolor
9.0	Virginica
10.1	Versicolor
7.4	Virginica
5.5	Setosa
6.5	Versicolor
9.1	Virginica
6.6	Versicolor
7.4	Versicolor
7.7	Virginica
8.6	Versicolor
7.1	Setosa
11.7	Virginica
9.2	Virginica
6.8	Setosa
11.3	Versicolor
5.6	Setosa
10.3	Virginica
9.3	Virginica
6.1	Versicolor
7.4	Setosa
8.7	Versicolor
9.3	Setosa
9.9	Virginica
6.2	Virginica
6.1	Setosa
6.2	Setosa
7.2	Setosa
8.6	Virginica
6.5	Setosa
9.9	Versicolor
9.2	Versicolor
6.4	Setosa
4.8	Setosa
10.5	Versicolor
11.4	Virginica
7.2	Versicolor
10.7	Versicolor
9.0	Setosa
8.0	Setosa
8.6	Setosa
6.7	Versicolor
10.2	Virginica
4.9	Setosa
8.6	Versicolor
9.2	Virginica
8.9	Setosa
10.1	Virginica
7.5	Versicolor
9.5	Versicolor
9.7	Virginica
5.9	Setosa
8.7	Versicolor
6.6	Versicolor
6.6	Versicolor
6.4	Virginica
5.4	Setosa
7.3	Versicolor
8.9	Virginica
11.0	Versicolor
8.7	Virginica
11.4	Virginica
7.7	Virginica
6.4	Virginica
6.7	Versicolor
9.3	Virginica
7.3	Virginica
