sepal.length	sepal.width	petal.length	variety
7.6	7.8	5.2	Setosa
5.7	4.8	3.2	Setosa
9.2	4.7	7.4	Versicolor
4.9	6.4	5.9	Setosa
4.8	5.1	4.1	Setosa
6.5	3.2	6.0	Virginica
9.9	7.4	5.2	Setosa
7.8	7.2	8.1	Virginica
5.1	7.0	5.4	Setosa
8.0	3.8	4.8	Setosa
8.3	4.4	6.1	Virginica
6.6	6.0	4.4	Setosa
6.9	5.7	2.8	Setosa
9.9	6.3	6.6	Virginica
5.5	6.9	2.0	Setosa
8.7	6.9	7.3	Versicolor
9.9	7.6	8.4	Versicolor
5.2	7.9	3.4	Setosa
9.6	4.0	5.5	Versicolor
8.9	5.8	7.6	Virginica
5.6	3.9	6.1	Versicolor
7.8	6.5	3.2	Setosa
7.9	4.2	7.8	Versicolor
9.5	7.0	3.1	Setosa
6.9	7.7	4.5	Setosa
6.9	7.2	7.3	Virginica
5.7	5.6	8.0	Versicolor
8.6	4.3	9.2	Versicolor
9.0	5.8	7.6	Versicolor
9.7	7.5	9.1	Virginica
5.9	7.4	2.0	Setosa
8.7	6.0	4.5	Setosa
6.9	4.4	2.3	Setosa
8.0	3.8	1.9	Setosa
6.7	5.3	8.0	Versicolor
9.9	4.1	8.5	Virginica
5.9	5.1	4.0	Setosa
9.3	4.2	9.6	Virginica
9.6	3.8	5.4	Setosa
6.0	3.3	5.5	Versicolor
8.3	6.4	5.6	Virginica
6.4	7.2	8.5	Versicolor
8.5	6.1	7.9	Versicolor
9.9	6.6	9.6	Virginica
8.7	3.3	5.3	Virginica
7.1	7.7	5.9	Setosa
11.2	7.3	8.2	Virginica
7.6	4.1	9.1	Virginica
11.0	6.0	6.2	Virginica
6.5	2.9	5.5	Versicolor
6.3	3.7	4.4	Versicolor
6.0	7.2	7.1	Versicolor
7.7	5.5	7.3	Virginica
7.3	5.5	10.0	Virginica
10.4	6.3	8.9	Virginica
7.2	7.7	10.0	Virginica
7.2	5.3	8.2	Virginica
8.0	7.5	2.8	Setosa
8.9	8.4	4.7	Setosa
10.0	7.7	5.7	Versicolor
6.4	6.5	5.2	Versicolor
6.8	5.5	5.1	Setosa
8.9	4.0	8.0	Versicolor
6.3	3.0	5.9	Setosa
10.1	5.0	5.9	Virginica
7.4	5.3	7.6	Virginica
8.8	4.8	8.1	Virginica
7.8	7.0	5.5	Virginica
8.9	6.0	7.6	Virginica
7.6	6.5	7.6	Virginica
9.3	2.7	6.9	Virginica
7.1	5.8	3.5	Setosa
6.1	7.6	4.5	Setosa
9.9	7.7	9.7	Virginica
9.7	7.1	8.7	Versicolor
11.8	5.9	10.8	Virginica
8.5	7.7	5.7	Setosa
6.5	6.4	3.8	Versicolor
9.7	5.0	6.7	Versicolor
6.8	6.3	5.4	Versicolor
10.3	5.8	8.8	Versicolor
5.5	4.5	1.8	Setosa
8.3	7.8	8.5	Virginica
6.6	7.4	3.9	Setosa
8.7	2.7	7.5	Versicolor
5.6	7.3	8.4	Virginica
8.0	4.0	5.5	Versicolor
10.6	7.3	4.0	Versicolor
7.5	5.9	5.7	Versicolor
6.1	7.2	8.7	Versicolor
9.0	3.5	8.0	Virginica
6.9	3.4	5.8	Versicolor
8.1	4.9	7.7	Versicolor
8.8	6.8	5.1	Virginica
9.2	6.8	10.7	Virginica
8.2	5.9	6.9	Virginica
7.0	6.2	5.0	Versicolor
9.4	4.6	2.0	Setosa
6.8	3.1	7.5	Versicolor
10.2	4.8	7.2	Virginica
9.4	3.0	8.0	Virginica
5.8	5.2	8.6	Versicolor
6.6	6.6	5.0	Setosa
8.7	7.1	9.6	Virginica
9.6	3.0	7.9	Virginica
