petal.width	variety
4.7	Setosa
4.5	Virginica
3.1	Versicolor
1.7	Setosa
1.8	Virginica
0.7	Setosa
3.9	Virginica
2.2	Setosa
2.7	Setosa
1.5	Versicolor
6.5	Virginica
5.4	Virginica
2.5	Virginica
4.2	Setosa
5.8	Virginica
1.9	Setosa
1.0	Versicolor
4.5	Virginica
2.8	Versicolor
4.8	Virginica
2.3	Virginica
4.4	Setosa
5.3	Versicolor
3.5	Versicolor
3.2	Setosa
2.7	Virginica
2.9	Setosa
2.4	Setosa
1.8	Virginica
5.8	Virginica
2.8	Virginica
3.5	Versicolor
3.6	Setosa
1.5	Versicolor
0.4	Setosa
5.3	Versicolor
4.7	Setosa
2.7	Setosa
4.3	Versicolor
3.0	Versicolor
4.6	Setosa
3.8	Virginica
3.8	Setosa
3.2	Setosa
2.5	Versicolor
1.7	Versicolor
2.6	Setosa
3.2	Setosa
1.4	Setosa
3.8	Versicolor
3.3	Versicolor
1.1	Setosa
1.4	Versicolor
2.7	Setosa
4.8	Virginica
5.7	Versicolor
5.2	Versicolor
0.2	Setosa
1.2	Setosa
3.2	Setosa
3.3	Virginica
6.0	Versicolor
4.9	Virginica
6.1	Versicolor
2.5	Virginica
5.1	Virginica
3.9	Versicolor
4.6	Versicolor
1.8	Versicolor
4.6	Versicolor
0.3	Setosa
3.3	Versicolor
5.5	Versicolor
2.8	Versicolor
2.8	Virginica
3.9	Versicolor
2.0	Versicolor
4.3	Virginica
5.8	Virginica
1.2	Setosa
4.0	Virginica
2.4	Virginica
4.3	Versicolor
5.8	Virginica
6.0	Virginica
3.8	Setosa
2.6	Virginica
4.2	Virginica
0.8	Setosa
2.7	Setosa
2.7	Setosa
0.7	Setosa
5.3	Versicolor
4.9	Virginica
0.2	Setosa
4.8	Virginica
2.0	Versicolor
0.2	Setosa
4.0	Virginica
3.3	Setosa
5.5	Virginica
5.5	Versicolor
3.2	Setosa
3.2	Setosa
5.2	Versicolor
