petal.length	variety
2.2	Setosa
5.0	Versicolor
3.6	Setosa
6.0	Versicolor
5.4	Setosa
2.5	Setosa
8.2	Versicolor
2.8	Setosa
10.4	Virginica
9.6	Virginica
5.4	Virginica
8.6	Versicolor
6.6	Virginica
3.8	Setosa
3.9	Setosa
9.9	Virginica
5.1	Versicolor
5.2	Versicolor
5.4	Setosa
2.0	Setosa
9.3	Virginica
8.7	Virginica
5.6	Virginica
8.3	Versicolor
3.2	Setosa
6.4	Versicolor
6.1	Virginica
2.2	Setosa
6.0	Setosa
6.2	Versicolor
4.7	Versicolor
9.6	Virginica
2.9	Setosa
4.5	Setosa
6.0	Virginica
5.5	Versicolor
7.6	Virginica
2.3	Setosa
4.6	Setosa
7.2	Versicolor
4.8	Setosa
2.5	Setosa
3.6	Setosa
7.1	Versicolor
2.5	Setosa
6.6	Virginica
7.9	Versicolor
8.1	Virginica
1.5	Setosa
9.6	Virginica
8.5	Versicolor
7.0	Virginica
5.8	Virginica
1.3	Setosa
1.9	Setosa
2.9	Setosa
3.1	Setosa
4.9	Setosa
3.2	Setosa
1.8	Setosa
7.8	Virginica
5.9	Setosa
4.9	Setosa
5.8	Virginica
2.9	Setosa
8.9	Versicolor
5.6	Virginica
5.1	Versicolor
3.9	Versicolor
7.2	Virginica
5.9	Virginica
9.0	Versicolor
7.5	Virginica
5.9	Virginica
7.6	Virginica
7.9	Virginica
5.1	Setosa
9.3	Versicolor
6.7	Versicolor
2.3	Setosa
5.0	Versicolor
4.4	Setosa
6.0	Versicolor
5.5	Setosa
9.6	Virginica
3.5	Versicolor
5.6	Setosa
9.7	Virginica
6.6	Versicolor
3.3	Versicolor
6.0	Setosa
4.1	Setosa
5.2	Versicolor
4.9	Setosa
5.5	Versicolor
5.0	Versicolor
6.6	Virginica
5.4	Versicolor
4.3	Versicolor
7.5	Versicolor
6.7	Versicolor
9.6	Virginica
8.0	Virginica
5.4	Setosa
10.5	Virginica
