sepal.length	sepal.width	petal.length	variety
6.4	4.4	2.4	Setosa
8.5	6.5	7.8	Virginica
8.9	6.8	6.1	Virginica
11.0	6.5	8.8	Virginica
5.8	5.7	8.6	Virginica
9.1	4.8	2.4	Setosa
8.6	4.6	4.5	Setosa
6.6	3.7	4.5	Setosa
9.6	5.5	8.1	Virginica
11.8	5.4	10.8	Virginica
8.4	2.8	6.6	Virginica
5.5	3.5	8.0	Versicolor
8.1	6.6	3.5	Setosa
8.2	6.7	9.0	Versicolor
8.9	4.1	6.9	Virginica
6.8	6.6	3.6	Setosa
10.6	6.8	6.0	Versicolor
7.2	3.8	8.7	Virginica
7.8	6.7	6.0	Setosa
8.1	5.5	8.4	Versicolor
4.9	6.5	1.4	Setosa
9.3	6.0	3.2	Setosa
6.0	5.9	6.5	Versicolor
5.2	2.7	4.4	Versicolor
4.7	7.7	2.3	Setosa
7.3	4.4	9.1	Virginica
6.6	2.8	5.9	Virginica
6.5	6.8	5.0	Versicolor
8.9	3.0	7.0	Virginica
9.5	5.9	2.1	Setosa
6.5	4.5	6.0	Versicolor
7.3	3.1	7.0	Versicolor
9.4	3.9	5.2	Setosa
10.6	3.4	6.6	Versicolor
8.6	3.5	7.5	Versicolor
6.2	6.0	7.7	Versicolor
9.7	7.1	2.5	Setosa
8.3	6.7	8.4	Virginica
5.5	2.9	6.3	Versicolor
9.5	5.0	6.2	Virginica
9.3	3.9	3.4	Setosa
7.0	6.7	6.7	Versicolor
6.7	7.6	6.1	Virginica
6.0	3.9	1.5	Setosa
10.2	3.4	7.2	Versicolor
12.2	4.8	11.2	Virginica
7.4	3.7	9.0	Versicolor
9.4	3.7	5.3	Virginica
9.5	2.3	6.3	Versicolor
5.8	3.5	1.4	Setosa
7.9	4.2	5.3	Versicolor
9.1	7.7	3.9	Setosa
10.2	3.2	7.0	Virginica
7.6	5.9	6.7	Versicolor
6.7	7.3	5.1	Versicolor
6.7	3.9	5.4	Virginica
10.8	7.8	8.2	Versicolor
4.9	7.0	4.8	Setosa
10.7	6.1	6.7	Versicolor
8.7	3.6	4.9	Versicolor
9.5	4.7	8.5	Versicolor
10.2	6.8	11.2	Virginica
7.5	5.2	5.7	Setosa
7.8	6.3	8.3	Versicolor
7.0	7.0	4.8	Setosa
8.8	6.9	5.6	Setosa
7.3	3.5	9.5	Virginica
8.5	5.1	8.9	Versicolor
5.8	4.5	1.6	Setosa
7.2	8.3	3.7	Setosa
8.4	6.0	4.5	Versicolor
10.2	4.5	6.7	Virginica
10.0	6.4	7.5	Versicolor
9.2	6.5	8.5	Versicolor
8.8	4.0	4.9	Setosa
10.7	7.3	7.3	Virginica
11.4	5.7	8.2	Virginica
9.1	4.5	5.1	Versicolor
9.9	6.9	4.7	Setosa
6.1	6.1	8.6	Virginica
7.1	8.3	4.5	Setosa
9.2	5.7	2.1	Setosa
8.2	5.5	5.5	Virginica
8.7	4.5	8.3	Virginica
7.2	6.9	6.0	Setosa
7.9	4.9	7.8	Versicolor
7.5	3.6	2.4	Setosa
9.3	2.8	6.6	Virginica
5.1	3.5	3.4	Setosa
7.5	4.3	5.4	Setosa
8.1	3.9	4.1	Versicolor
8.0	3.2	5.1	Versicolor
7.7	5.6	10.1	Virginica
8.9	6.8	7.4	Virginica
9.6	5.5	5.6	Versicolor
7.2	7.5	3.0	Setosa
7.1	7.8	6.1	Setosa
5.5	7.7	4.4	Setosa
9.3	6.9	9.1	Virginica
6.6	4.4	2.4	Setosa
7.4	7.6	4.4	Setosa
8.8	6.3	7.4	Versicolor
10.8	4.0	9.0	Virginica
6.8	3.3	9.5	Virginica
6.0	6.5	5.1	Setosa
