petal.length	petal.width	variety
7.4	6.8	Virginica
6.3	3.8	Versicolor
1.9	1.2	Setosa
8.0	3.5	Versicolor
7.2	5.0	Virginica
1.5	2.6	Setosa
6.3	2.3	Virginica
6.0	6.2	Virginica
5.8	0.7	Setosa
4.8	0.9	Setosa
4.9	5.0	Virginica
1.5	1.9	Setosa
4.6	4.2	Setosa
10.6	6.8	Virginica
7.4	5.9	Versicolor
4.6	1.2	Setosa
5.1	0.2	Setosa
6.0	3.7	Setosa
1.9	3.2	Setosa
3.8	4.0	Versicolor
9.6	6.9	Virginica
3.4	1.1	Setosa
3.0	4.6	Setosa
5.9	0.3	Setosa
9.0	2.0	Versicolor
4.9	3.9	Versicolor
7.1	3.8	Versicolor
10.0	5.6	Virginica
4.9	3.2	Versicolor
8.6	3.8	Versicolor
5.4	2.6	Virginica
5.7	6.1	Virginica
5.5	4.7	Setosa
8.5	3.5	Versicolor
8.1	1.0	Versicolor
7.0	1.0	Versicolor
1.3	4.2	Setosa
6.1	3.2	Setosa
5.6	4.2	Virginica
2.4	0.9	Setosa
9.0	3.5	Versicolor
7.0	6.4	Virginica
3.5	4.2	Setosa
8.2	5.8	Virginica
6.0	1.2	Setosa
6.7	4.9	Versicolor
3.6	1.4	Setosa
8.5	1.8	Versicolor
4.0	2.0	Versicolor
7.2	1.2	Versicolor
7.2	5.5	Virginica
7.8	4.9	Versicolor
9.6	5.4	Virginica
6.4	5.8	Versicolor
4.2	0.3	Setosa
8.1	3.1	Virginica
6.8	4.7	Virginica
1.3	0.3	Setosa
4.9	1.3	Setosa
7.0	5.0	Versicolor
10.1	6.0	Virginica
8.2	5.5	Versicolor
1.9	1.7	Setosa
4.2	1.7	Versicolor
8.1	1.4	Versicolor
5.8	3.2	Setosa
4.4	0.7	Setosa
1.8	3.2	Setosa
7.9	2.3	Virginica
6.1	4.0	Virginica
8.7	2.0	Versicolor
9.9	4.0	Virginica
5.3	3.5	Versicolor
6.1	2.0	Versicolor
7.4	3.3	Virginica
7.4	4.5	Versicolor
10.8	6.3	Virginica
4.0	2.8	Versicolor
3.9	3.2	Setosa
5.4	4.2	Setosa
2.4	1.1	Setosa
4.4	1.8	Setosa
3.9	4.2	Setosa
9.6	5.8	Virginica
5.5	1.8	Virginica
5.4	4.0	Versicolor
7.1	4.4	Virginica
6.1	1.9	Virginica
6.2	4.5	Setosa
6.1	3.3	Virginica
8.7	5.9	Versicolor
7.0	4.1	Versicolor
3.1	3.1	Setosa
7.9	4.7	Versicolor
8.0	5.8	Versicolor
7.2	2.3	Versicolor
5.3	5.6	Versicolor
7.3	6.3	Versicolor
10.4	2.3	Virginica
6.4	2.1	Virginica
4.5	2.7	Setosa
8.7	2.3	Versicolor
3.7	4.4	Setosa
5.5	2.2	Setosa
3.5	4.2	Setosa
