sepal.length	variety
10.7	Virginica
6.9	Versicolor
9.4	Virginica
8.4	Setosa
8.1	Virginica
11.2	Virginica
10.1	Versicolor
7.8	Setosa
8.4	Setosa
9.1	Setosa
6.0	Setosa
11.2	Virginica
6.5	Setosa
9.2	Setosa
7.5	Versicolor
8.9	Virginica
10.0	Versicolor
7.4	Virginica
8.7	Versicolor
5.3	Setosa
9.6	Versicolor
7.5	Versicolor
6.0	Versicolor
9.6	Versicolor
8.8	Virginica
6.1	Versicolor
9.5	Virginica
6.2	Setosa
5.4	Setosa
9.2	Virginica
8.3	Virginica
7.2	Versicolor
9.2	Setosa
7.8	Virginica
9.1	Setosa
9.0	Versicolor
8.7	Virginica
10.4	Virginica
10.0	Virginica
9.5	Virginica
11.4	Versicolor
6.2	Versicolor
7.9	Virginica
9.6	Versicolor
8.1	Versicolor
8.8	Versicolor
10.7	Virginica
7.0	Virginica
10.2	Versicolor
8.3	Versicolor
10.7	Virginica
7.8	Virginica
9.3	Versicolor
10.2	Virginica
5.9	Versicolor
7.1	Setosa
10.1	Versicolor
5.2	Setosa
6.4	Setosa
6.0	Setosa
11.7	Virginica
6.6	Versicolor
4.6	Setosa
6.7	Versicolor
5.8	Setosa
7.7	Versicolor
9.0	Versicolor
9.0	Setosa
8.6	Virginica
8.9	Setosa
9.1	Virginica
8.8	Virginica
5.7	Setosa
8.7	Virginica
8.8	Setosa
6.1	Versicolor
8.9	Virginica
9.1	Setosa
5.6	Setosa
7.0	Setosa
8.7	Virginica
5.5	Setosa
9.9	Versicolor
9.9	Virginica
7.8	Virginica
11.7	Virginica
8.3	Versicolor
7.9	Setosa
7.0	Virginica
10.5	Versicolor
8.8	Virginica
6.9	Setosa
5.4	Virginica
9.8	Virginica
6.3	Setosa
4.8	Setosa
7.9	Virginica
6.7	Versicolor
9.5	Setosa
7.4	Versicolor
5.5	Versicolor
9.7	Versicolor
7.0	Versicolor
10.9	Virginica
10.6	Versicolor
