sepal.width	petal.length	variety
7.0	8.9	Versicolor
5.4	10.3	Virginica
2.6	8.9	Versicolor
6.5	8.0	Virginica
5.2	4.5	Setosa
4.0	7.5	Versicolor
7.5	1.5	Setosa
6.8	8.6	Virginica
6.4	9.2	Versicolor
6.7	4.8	Versicolor
7.2	8.4	Virginica
7.5	5.4	Setosa
3.0	3.0	Versicolor
6.0	6.1	Virginica
6.9	6.4	Virginica
7.0	7.0	Versicolor
5.8	11.2	Virginica
7.7	8.9	Virginica
5.1	9.0	Virginica
4.2	3.0	Setosa
6.0	3.2	Setosa
6.5	3.9	Setosa
5.2	7.6	Versicolor
4.3	11.2	Virginica
6.8	4.4	Setosa
5.6	6.9	Virginica
4.4	5.9	Setosa
5.1	2.1	Setosa
6.0	6.9	Virginica
7.4	6.8	Versicolor
3.4	9.1	Versicolor
5.9	4.6	Setosa
4.0	9.6	Virginica
3.7	6.7	Versicolor
5.8	8.1	Virginica
7.3	2.2	Setosa
5.3	4.4	Setosa
5.0	6.4	Versicolor
2.3	6.8	Versicolor
2.7	5.3	Virginica
4.1	4.7	Versicolor
7.4	10.1	Virginica
5.3	9.3	Versicolor
7.0	4.4	Versicolor
4.3	7.6	Versicolor
6.2	5.3	Virginica
5.5	7.7	Virginica
7.3	7.2	Virginica
3.6	3.0	Setosa
5.3	6.9	Versicolor
8.3	10.4	Virginica
5.2	2.0	Setosa
7.2	4.9	Versicolor
6.9	2.9	Setosa
3.0	5.8	Setosa
3.7	6.1	Setosa
6.4	6.1	Setosa
4.0	9.1	Versicolor
5.3	9.6	Virginica
5.5	7.5	Virginica
5.0	7.0	Virginica
3.7	7.5	Versicolor
4.1	2.9	Setosa
6.1	6.1	Virginica
5.9	7.5	Versicolor
7.9	8.0	Versicolor
4.3	8.5	Virginica
7.2	8.1	Virginica
4.7	4.8	Setosa
7.0	7.3	Virginica
3.8	8.0	Versicolor
5.0	3.1	Setosa
5.2	9.6	Virginica
7.2	5.4	Versicolor
8.3	1.5	Setosa
7.2	10.2	Virginica
6.8	5.2	Versicolor
5.3	7.0	Versicolor
4.6	5.9	Versicolor
7.6	5.0	Setosa
6.1	2.5	Setosa
3.6	7.0	Versicolor
2.4	5.2	Versicolor
4.7	6.0	Versicolor
2.7	5.5	Virginica
3.3	7.7	Virginica
3.4	5.8	Versicolor
4.5	7.5	Versicolor
6.0	6.0	Virginica
4.9	6.6	Virginica
6.5	6.2	Versicolor
4.8	4.3	Setosa
4.5	4.6	Setosa
6.3	3.2	Setosa
3.8	3.1	Setosa
3.3	8.4	Virginica
3.7	4.8	Setosa
3.9	1.7	Setosa
7.0	1.8	Setosa
7.5	4.6	Versicolor
4.4	2.2	Setosa
3.7	1.2	Setosa
7.5	6.3	Virginica
5.0	3.1	Setosa
3.6	5.4	Setosa
