sepal.length	variety
8.7	Setosa
9.7	Versicolor
6.0	Setosa
7.6	Setosa
7.7	Virginica
6.3	Versicolor
7.4	Virginica
10.0	Versicolor
7.0	Setosa
9.7	Versicolor
8.1	Versicolor
7.6	Versicolor
7.3	Versicolor
8.4	Versicolor
6.8	Setosa
8.5	Setosa
8.0	Setosa
7.6	Setosa
6.9	Setosa
5.6	Setosa
6.1	Versicolor
10.2	Versicolor
7.8	Versicolor
6.5	Setosa
9.5	Versicolor
10.4	Versicolor
6.4	Versicolor
7.0	Virginica
9.2	Versicolor
7.5	Versicolor
4.8	Setosa
6.5	Setosa
8.4	Virginica
6.6	Setosa
8.5	Virginica
5.8	Setosa
10.2	Virginica
10.7	Virginica
6.7	Versicolor
9.0	Virginica
5.6	Setosa
9.6	Virginica
8.8	Versicolor
8.0	Virginica
7.0	Versicolor
8.7	Virginica
6.5	Setosa
7.0	Virginica
8.4	Virginica
8.8	Virginica
10.1	Versicolor
5.4	Setosa
8.8	Virginica
7.4	Versicolor
7.7	Setosa
7.8	Virginica
7.4	Virginica
10.9	Virginica
9.4	Virginica
6.3	Virginica
10.0	Versicolor
10.7	Virginica
7.6	Versicolor
10.7	Versicolor
7.4	Virginica
7.4	Versicolor
9.5	Versicolor
6.1	Setosa
5.3	Setosa
9.6	Virginica
8.9	Setosa
5.6	Versicolor
7.0	Setosa
6.7	Virginica
7.9	Versicolor
6.7	Setosa
6.8	Virginica
7.7	Virginica
10.7	Virginica
8.4	Setosa
6.0	Versicolor
4.9	Setosa
5.3	Setosa
6.7	Versicolor
9.3	Virginica
11.4	Virginica
10.3	Versicolor
5.7	Setosa
8.7	Versicolor
6.7	Setosa
5.9	Setosa
7.0	Setosa
9.5	Setosa
9.6	Versicolor
5.8	Setosa
9.3	Setosa
7.2	Versicolor
10.7	Virginica
10.1	Virginica
6.0	Versicolor
9.8	Virginica
6.0	Setosa
5.6	Setosa
7.8	Virginica
9.1	Setosa
