sepal.length	sepal.width	variety
8.0	3.6	Setosa
8.9	5.5	Virginica
6.0	3.0	Versicolor
9.3	3.9	Virginica
10.7	3.0	Versicolor
7.5	4.8	Setosa
6.0	2.4	Versicolor
6.9	3.6	Virginica
9.4	4.5	Setosa
6.3	3.5	Setosa
9.6	4.5	Setosa
9.3	6.7	Virginica
8.0	6.3	Setosa
9.2	4.8	Virginica
11.2	4.0	Virginica
5.0	4.4	Setosa
10.1	7.5	Virginica
9.8	6.9	Virginica
8.5	5.2	Setosa
5.8	5.1	Versicolor
7.4	6.3	Virginica
5.8	4.2	Versicolor
9.2	8.4	Setosa
8.7	7.1	Setosa
7.0	6.5	Setosa
7.4	5.9	Setosa
7.0	7.5	Virginica
8.7	6.3	Versicolor
8.4	3.6	Setosa
7.7	5.8	Setosa
6.4	6.9	Setosa
9.3	4.7	Setosa
6.7	6.4	Setosa
10.3	6.0	Virginica
9.8	5.3	Virginica
8.4	5.5	Virginica
9.6	6.7	Setosa
7.0	6.2	Versicolor
6.9	4.4	Setosa
7.6	3.9	Setosa
9.6	6.5	Versicolor
6.9	5.1	Setosa
6.6	6.8	Versicolor
11.2	5.0	Virginica
7.5	5.2	Versicolor
9.5	5.0	Setosa
8.3	7.0	Setosa
9.3	3.6	Setosa
9.1	6.9	Versicolor
5.0	4.7	Setosa
9.0	7.1	Versicolor
7.1	5.0	Versicolor
10.3	7.8	Versicolor
8.1	5.2	Versicolor
11.1	7.5	Virginica
8.7	8.0	Setosa
10.9	6.2	Virginica
10.5	5.0	Virginica
9.8	5.2	Virginica
9.2	6.0	Virginica
9.2	5.1	Versicolor
6.0	3.9	Versicolor
9.4	4.5	Versicolor
8.6	4.5	Setosa
8.9	6.4	Setosa
8.7	4.2	Versicolor
5.5	4.0	Setosa
8.1	7.4	Setosa
6.1	7.2	Setosa
9.0	3.4	Versicolor
7.8	5.8	Virginica
7.9	6.9	Versicolor
5.6	5.3	Setosa
9.1	4.9	Versicolor
6.9	3.2	Versicolor
9.3	6.5	Versicolor
9.5	4.8	Versicolor
6.2	3.7	Setosa
9.6	4.0	Versicolor
6.2	4.2	Versicolor
7.6	4.8	Versicolor
9.9	7.2	Virginica
9.3	5.9	Setosa
6.2	3.9	Versicolor
9.9	7.6	Versicolor
6.3	5.2	Virginica
10.3	4.9	Virginica
12.2	4.1	Virginica
6.3	6.9	Setosa
10.9	5.6	Virginica
8.2	3.4	Versicolor
10.2	4.0	Versicolor
5.1	6.8	Setosa
10.1	5.8	Virginica
10.5	6.4	Versicolor
9.9	5.6	Virginica
6.1	4.3	Setosa
8.8	6.7	Virginica
6.3	3.5	Setosa
7.0	4.8	Versicolor
7.6	2.5	Versicolor
6.0	4.2	Versicolor
11.2	7.8	Virginica
8.7	4.3	Versicolor
9.0	3.5	Virginica
