petal.width	variety
4.7	Setosa
2.4	Setosa
3.9	Setosa
0.8	Setosa
1.3	Versicolor
3.7	Setosa
3.5	Versicolor
2.9	Virginica
4.8	Virginica
6.0	Versicolor
4.9	Versicolor
3.6	Setosa
1.7	Setosa
3.7	Setosa
2.7	Setosa
3.8	Versicolor
2.4	Setosa
1.2	Setosa
3.3	Virginica
4.3	Virginica
4.4	Setosa
2.8	Setosa
3.3	Versicolor
6.6	Virginica
3.1	Setosa
3.7	Versicolor
1.3	Versicolor
2.6	Virginica
4.2	Setosa
4.0	Virginica
2.5	Virginica
0.7	Setosa
4.2	Setosa
3.7	Setosa
4.1	Setosa
1.3	Setosa
3.1	Virginica
0.3	Setosa
2.4	Virginica
5.8	Virginica
2.8	Versicolor
3.0	Versicolor
4.5	Virginica
4.5	Versicolor
0.3	Setosa
3.6	Virginica
5.1	Versicolor
4.0	Versicolor
6.0	Versicolor
3.3	Versicolor
2.1	Virginica
1.5	Versicolor
1.7	Setosa
5.1	Versicolor
1.5	Versicolor
2.7	Setosa
1.2	Setosa
1.2	Setosa
2.1	Virginica
2.3	Versicolor
4.1	Versicolor
4.5	Versicolor
4.8	Versicolor
3.5	Virginica
1.2	Setosa
3.8	Virginica
4.1	Versicolor
4.2	Virginica
5.0	Virginica
1.5	Versicolor
3.2	Versicolor
4.8	Versicolor
4.7	Versicolor
5.4	Versicolor
6.9	Virginica
1.8	Setosa
0.2	Setosa
0.2	Setosa
1.4	Virginica
1.2	Setosa
6.0	Virginica
3.3	Virginica
3.9	Versicolor
2.9	Virginica
4.0	Virginica
4.2	Virginica
2.4	Versicolor
4.4	Versicolor
2.4	Setosa
6.3	Virginica
3.3	Setosa
5.3	Virginica
3.2	Versicolor
2.3	Virginica
4.7	Setosa
5.4	Virginica
4.3	Virginica
4.3	Virginica
5.2	Versicolor
4.5	Versicolor
4.5	Versicolor
5.9	Virginica
3.7	Setosa
1.8	Versicolor
4.2	Versicolor
