petal.width	variety
3.4	Virginica
2.9	Versicolor
2.3	Virginica
3.8	Versicolor
2.5	Versicolor
3.2	Setosa
5.8	Versicolor
0.9	Setosa
3.2	Setosa
3.8	Versicolor
4.2	Setosa
2.2	Setosa
0.7	Setosa
3.8	Virginica
5.7	Versicolor
5.3	Versicolor
2.6	Versicolor
1.1	Versicolor
6.0	Versicolor
6.5	Virginica
4.8	Virginica
0.2	Setosa
0.7	Setosa
4.3	Virginica
3.3	Versicolor
6.5	Virginica
5.6	Versicolor
2.3	Virginica
1.6	Setosa
4.5	Versicolor
2.8	Virginica
4.8	Setosa
1.7	Setosa
4.4	Setosa
1.0	Versicolor
3.8	Virginica
2.7	Setosa
4.3	Virginica
0.7	Setosa
4.7	Setosa
5.4	Versicolor
3.8	Setosa
5.5	Virginica
5.3	Virginica
6.2	Versicolor
2.5	Versicolor
0.7	Setosa
4.0	Versicolor
0.2	Setosa
6.1	Virginica
2.0	Versicolor
2.2	Setosa
3.9	Virginica
6.7	Virginica
5.0	Versicolor
4.8	Setosa
2.2	Versicolor
4.2	Setosa
1.4	Versicolor
2.7	Setosa
2.6	Versicolor
2.2	Setosa
2.5	Virginica
2.0	Versicolor
5.5	Virginica
5.7	Versicolor
1.4	Setosa
1.5	Virginica
2.8	Versicolor
3.6	Setosa
4.6	Virginica
0.7	Setosa
1.5	Versicolor
3.2	Setosa
4.8	Virginica
1.5	Versicolor
0.7	Setosa
2.9	Versicolor
5.6	Virginica
5.5	Virginica
5.3	Versicolor
4.1	Versicolor
3.1	Virginica
2.9	Virginica
3.2	Virginica
0.9	Setosa
5.5	Virginica
0.2	Setosa
3.4	Setosa
2.4	Virginica
2.9	Virginica
2.8	Virginica
0.4	Setosa
1.2	Setosa
3.3	Setosa
0.1	Setosa
1.2	Setosa
6.3	Virginica
3.9	Virginica
5.3	Virginica
0.8	Setosa
1.7	Setosa
4.7	Virginica
1.7	Setosa
3.6	Virginica
