petal.length	variety
8.6	Virginica
6.7	Virginica
2.9	Setosa
2.1	Setosa
9.1	Virginica
5.7	Virginica
4.6	Setosa
7.6	Virginica
3.0	Setosa
5.8	Virginica
2.0	Setosa
1.3	Setosa
5.4	Setosa
5.5	Versicolor
7.5	Versicolor
4.8	Versicolor
6.6	Versicolor
9.0	Versicolor
9.6	Virginica
5.0	Setosa
6.0	Versicolor
7.7	Versicolor
6.1	Virginica
6.4	Versicolor
8.5	Versicolor
5.9	Setosa
2.9	Setosa
2.5	Setosa
6.9	Versicolor
4.6	Versicolor
6.2	Versicolor
9.6	Virginica
7.5	Virginica
1.2	Setosa
10.0	Virginica
6.1	Setosa
8.5	Versicolor
4.8	Virginica
7.8	Versicolor
3.5	Setosa
5.3	Virginica
9.5	Virginica
8.0	Versicolor
7.9	Virginica
8.7	Virginica
2.9	Setosa
6.0	Versicolor
9.0	Virginica
5.8	Versicolor
5.6	Versicolor
10.5	Virginica
8.6	Virginica
9.4	Virginica
6.2	Versicolor
8.9	Virginica
5.4	Setosa
7.8	Versicolor
2.0	Setosa
3.4	Setosa
6.0	Versicolor
9.7	Virginica
4.3	Versicolor
5.0	Setosa
10.3	Virginica
7.2	Versicolor
6.6	Virginica
5.6	Setosa
2.0	Setosa
1.3	Setosa
4.4	Setosa
9.5	Virginica
8.3	Virginica
3.1	Setosa
7.0	Versicolor
5.6	Setosa
8.6	Versicolor
5.6	Virginica
9.4	Virginica
3.9	Setosa
6.0	Virginica
6.3	Virginica
8.4	Virginica
5.6	Virginica
5.9	Virginica
3.8	Setosa
8.4	Virginica
3.9	Setosa
5.2	Versicolor
2.5	Setosa
5.3	Versicolor
2.5	Setosa
4.7	Versicolor
8.5	Versicolor
6.5	Versicolor
6.8	Virginica
4.8	Setosa
5.9	Virginica
5.6	Virginica
6.7	Versicolor
4.7	Setosa
8.9	Versicolor
5.0	Versicolor
8.2	Versicolor
4.0	Versicolor
8.1	Virginica
