petal.length	variety
2.4	Setosa
6.0	Versicolor
5.4	Setosa
5.4	Virginica
9.2	Versicolor
5.0	Setosa
4.5	Virginica
2.4	Setosa
6.2	Setosa
6.8	Versicolor
5.8	Virginica
2.5	Setosa
4.1	Versicolor
6.5	Versicolor
9.0	Versicolor
9.1	Virginica
8.5	Virginica
9.4	Virginica
3.7	Setosa
1.6	Setosa
3.2	Setosa
6.6	Virginica
7.7	Virginica
4.6	Setosa
5.7	Versicolor
3.3	Setosa
8.3	Versicolor
2.9	Setosa
8.0	Virginica
8.6	Virginica
8.9	Versicolor
7.0	Virginica
8.9	Virginica
8.6	Virginica
3.0	Setosa
9.9	Virginica
4.9	Virginica
3.4	Setosa
2.2	Setosa
4.0	Setosa
9.3	Virginica
5.0	Setosa
9.2	Virginica
7.7	Virginica
9.4	Virginica
2.6	Setosa
6.7	Virginica
7.6	Versicolor
5.5	Setosa
8.2	Versicolor
7.9	Virginica
7.8	Versicolor
7.8	Virginica
3.9	Setosa
4.9	Setosa
6.1	Versicolor
3.8	Setosa
2.9	Setosa
5.6	Versicolor
8.0	Versicolor
1.9	Setosa
5.3	Versicolor
2.8	Setosa
7.6	Versicolor
7.2	Versicolor
1.5	Setosa
6.9	Versicolor
6.0	Virginica
5.0	Setosa
6.6	Versicolor
5.6	Setosa
6.1	Versicolor
6.6	Virginica
2.7	Setosa
4.5	Versicolor
7.7	Virginica
5.8	Virginica
7.6	Virginica
6.5	Versicolor
9.5	Virginica
3.3	Setosa
1.6	Setosa
5.0	Setosa
8.9	Versicolor
6.6	Virginica
9.4	Versicolor
8.0	Versicolor
3.9	Versicolor
8.1	Virginica
2.9	Setosa
5.2	Versicolor
3.0	Setosa
7.7	Versicolor
3.3	Setosa
7.6	Virginica
4.6	Setosa
5.4	Versicolor
10.1	Virginica
3.3	Setosa
3.5	Setosa
7.6	Virginica
8.8	Virginica
5.9	Setosa
6.0	Virginica
10.2	Virginica
