sepal.length	sepal.width	variety
7.1	7.6	Setosa
11.2	5.3	Virginica
4.9	6.1	Setosa
4.9	4.6	Setosa
8.2	6.4	Versicolor
7.9	4.0	Versicolor
5.7	4.0	Versicolor
10.6	3.9	Versicolor
8.6	5.3	Setosa
7.2	7.1	Versicolor
6.7	3.2	Setosa
8.0	2.8	Versicolor
6.9	7.7	Setosa
9.7	5.3	Virginica
7.1	4.0	Versicolor
6.6	7.1	Virginica
6.0	6.5	Virginica
7.6	4.0	Setosa
6.9	4.0	Setosa
8.5	3.2	Setosa
6.7	5.1	Virginica
6.5	4.6	Setosa
9.4	4.4	Setosa
4.9	3.5	Virginica
6.4	5.1	Virginica
7.3	6.3	Versicolor
6.0	6.5	Versicolor
8.1	6.5	Versicolor
6.7	7.0	Setosa
10.7	7.0	Virginica
7.3	4.8	Virginica
10.7	3.4	Versicolor
7.6	4.1	Setosa
8.6	5.8	Versicolor
8.7	6.4	Setosa
9.1	7.3	Setosa
7.4	3.6	Virginica
7.3	7.9	Setosa
8.9	3.7	Virginica
10.3	3.9	Virginica
6.9	6.9	Setosa
8.2	6.2	Versicolor
8.5	6.5	Setosa
10.1	3.7	Versicolor
4.8	4.5	Setosa
8.4	3.4	Setosa
8.7	3.8	Virginica
7.0	4.5	Virginica
6.0	3.2	Virginica
4.9	4.6	Setosa
9.3	3.7	Setosa
9.3	6.7	Virginica
7.2	6.1	Versicolor
8.7	4.3	Versicolor
10.9	3.2	Versicolor
7.4	3.0	Versicolor
8.5	6.0	Setosa
10.5	7.7	Virginica
6.3	6.0	Setosa
6.2	4.6	Versicolor
11.4	3.6	Versicolor
7.8	4.3	Virginica
9.4	4.9	Versicolor
10.7	4.9	Virginica
6.7	5.4	Setosa
9.8	4.5	Virginica
10.0	5.6	Versicolor
7.9	4.3	Virginica
8.3	6.5	Virginica
8.8	5.6	Versicolor
8.3	4.7	Versicolor
7.8	4.9	Virginica
9.5	7.0	Virginica
9.8	5.0	Setosa
7.3	5.6	Setosa
10.2	6.5	Virginica
8.5	7.3	Setosa
8.3	2.7	Virginica
9.1	5.5	Versicolor
10.1	5.0	Virginica
8.8	2.7	Virginica
7.6	3.5	Versicolor
8.5	6.5	Versicolor
7.2	6.1	Setosa
7.9	4.4	Setosa
8.7	6.2	Virginica
7.8	4.8	Versicolor
8.1	6.7	Setosa
8.0	6.7	Setosa
9.0	6.5	Setosa
10.4	7.7	Versicolor
9.8	2.7	Versicolor
7.6	5.4	Versicolor
5.5	3.3	Versicolor
6.8	7.0	Setosa
10.5	7.3	Versicolor
8.7	6.3	Virginica
10.0	2.7	Versicolor
11.6	5.5	Virginica
7.9	4.2	Virginica
8.7	4.5	Virginica
8.8	6.2	Virginica
8.8	7.9	Setosa
6.5	7.9	Setosa
8.0	6.4	Versicolor
