sepal.width	variety
3.3	Virginica
6.5	Virginica
7.0	Versicolor
6.8	Versicolor
7.8	Setosa
5.2	Versicolor
4.5	Versicolor
6.5	Virginica
6.5	Versicolor
3.4	Setosa
5.7	Virginica
3.4	Virginica
2.7	Virginica
7.2	Versicolor
7.4	Virginica
7.6	Setosa
8.2	Setosa
3.3	Versicolor
7.5	Virginica
3.9	Versicolor
5.5	Setosa
5.8	Virginica
4.5	Setosa
7.1	Virginica
3.5	Virginica
6.8	Virginica
4.3	Setosa
4.0	Virginica
4.4	Setosa
2.7	Virginica
6.6	Versicolor
7.9	Setosa
2.9	Versicolor
5.0	Versicolor
8.9	Setosa
3.9	Setosa
3.0	Virginica
6.6	Versicolor
4.6	Virginica
4.8	Virginica
5.9	Versicolor
7.8	Virginica
8.1	Setosa
3.1	Virginica
3.7	Versicolor
6.7	Versicolor
4.7	Setosa
7.4	Versicolor
6.9	Versicolor
6.3	Virginica
5.0	Setosa
2.9	Versicolor
4.5	Virginica
6.7	Setosa
5.8	Versicolor
7.5	Setosa
4.9	Versicolor
3.5	Virginica
3.8	Setosa
5.5	Versicolor
2.8	Virginica
5.9	Virginica
5.5	Versicolor
5.1	Setosa
3.3	Versicolor
6.5	Setosa
5.2	Versicolor
4.7	Versicolor
3.6	Setosa
6.5	Setosa
6.0	Virginica
7.3	Setosa
3.6	Virginica
6.5	Versicolor
4.8	Versicolor
4.4	Setosa
3.5	Setosa
7.6	Virginica
7.0	Virginica
6.8	Setosa
4.2	Virginica
3.0	Versicolor
7.2	Setosa
6.2	Setosa
7.5	Virginica
6.2	Setosa
5.7	Setosa
6.9	Setosa
7.0	Versicolor
3.1	Setosa
4.8	Virginica
4.5	Setosa
3.1	Setosa
7.6	Setosa
3.9	Setosa
5.6	Versicolor
2.3	Versicolor
4.8	Versicolor
7.6	Virginica
7.3	Virginica
3.2	Virginica
6.6	Versicolor
6.9	Versicolor
6.0	Setosa
6.5	Versicolor
