sepal.length	sepal.width	petal.length	petal.width	variety
7.3	3.5	9.5	3.1	Virginica
10.3	5.2	6.9	1.8	Virginica
5.5	5.4	2.6	1.9	Setosa
10.7	5.9	5.4	4.3	Virginica
8.1	4.3	1.7	3.5	Setosa
5.1	5.1	2.5	0.7	Setosa
12.2	4.6	10.9	6.8	Virginica
6.9	5.5	8.5	3.0	Versicolor
7.7	7.6	10.6	7.0	Virginica
7.2	3.6	5.9	4.4	Versicolor
9.3	4.9	4.9	3.2	Setosa
9.4	5.9	5.2	2.7	Setosa
6.6	7.6	2.0	4.7	Setosa
7.9	7.7	6.5	6.0	Versicolor
7.8	3.0	1.4	2.6	Setosa
8.2	4.6	1.5	0.6	Setosa
6.9	3.1	8.9	5.0	Versicolor
11.2	2.5	5.8	1.8	Virginica
8.2	6.3	7.3	6.3	Virginica
7.0	5.3	5.3	2.5	Versicolor
6.1	6.3	7.7	2.7	Versicolor
10.8	3.9	6.6	4.3	Virginica
5.4	4.2	2.5	1.2	Setosa
6.1	5.0	9.1	3.4	Versicolor
7.8	4.8	6.1	2.5	Virginica
12.1	7.0	10.6	5.1	Virginica
7.7	4.5	5.2	5.7	Versicolor
9.1	6.7	4.5	3.9	Setosa
7.3	6.1	7.0	2.2	Versicolor
6.9	4.2	9.3	6.8	Virginica
6.4	5.5	7.0	2.2	Virginica
7.0	5.7	7.6	6.5	Virginica
9.1	5.5	7.4	3.3	Virginica
8.8	3.1	5.6	0.2	Setosa
10.1	5.9	5.6	1.8	Versicolor
7.9	6.0	4.2	3.5	Versicolor
7.7	7.8	11.2	6.7	Virginica
9.0	5.5	3.1	0.2	Setosa
10.7	7.3	6.7	2.6	Virginica
8.4	4.4	8.3	1.8	Versicolor
9.1	7.2	5.7	2.3	Versicolor
8.0	6.5	1.3	2.7	Setosa
5.5	3.6	6.9	2.7	Versicolor
9.4	3.6	2.0	3.1	Setosa
7.5	3.6	3.4	3.7	Setosa
7.2	7.7	3.8	2.7	Setosa
6.7	6.4	2.5	0.9	Setosa
9.7	3.8	4.1	5.3	Versicolor
9.9	3.4	4.0	2.4	Setosa
6.1	5.5	6.5	5.1	Versicolor
6.2	3.7	6.1	1.2	Setosa
8.4	8.1	2.9	0.1	Setosa
7.0	4.0	9.5	2.8	Virginica
6.5	5.9	8.3	5.6	Versicolor
5.1	4.8	5.1	0.2	Setosa
5.0	4.3	1.9	1.2	Setosa
7.8	3.7	6.9	5.3	Virginica
9.7	4.9	5.7	1.8	Versicolor
7.7	5.6	4.5	1.5	Versicolor
9.7	3.4	2.9	2.7	Setosa
9.2	3.5	9.0	4.0	Virginica
7.0	6.9	6.0	2.1	Versicolor
7.5	3.7	7.0	2.0	Versicolor
10.7	4.0	5.2	6.3	Virginica
5.8	7.2	7.6	5.0	Versicolor
7.3	2.8	6.3	2.9	Versicolor
8.5	3.5	8.0	2.0	Versicolor
5.5	6.7	4.2	0.7	Setosa
10.7	5.0	8.5	5.7	Versicolor
8.7	4.8	2.2	3.8	Setosa
8.1	5.9	4.9	4.3	Setosa
8.7	7.0	6.1	3.8	Virginica
5.8	3.0	3.1	0.6	Setosa
8.0	7.7	3.9	0.2	Setosa
9.1	7.0	3.9	2.3	Setosa
5.6	4.0	5.4	3.7	Setosa
12.2	7.3	7.7	5.5	Virginica
7.8	7.5	2.7	4.2	Setosa
8.4	4.7	1.3	0.7	Setosa
9.1	3.9	6.7	4.4	Versicolor
7.4	7.1	6.9	3.1	Virginica
7.4	4.9	5.7	3.4	Setosa
6.1	5.5	8.4	5.6	Versicolor
7.9	6.6	7.6	2.8	Virginica
9.0	7.2	7.2	1.4	Versicolor
9.5	5.2	7.6	4.6	Versicolor
7.9	7.4	3.8	3.9	Setosa
6.7	4.9	4.8	2.3	Versicolor
6.2	3.2	6.4	4.9	Versicolor
4.9	6.0	1.4	3.2	Setosa
8.5	2.8	2.3	3.8	Setosa
10.5	4.0	6.3	3.3	Virginica
10.4	2.8	7.1	1.9	Virginica
7.2	6.8	7.7	5.0	Virginica
9.8	4.7	6.4	3.7	Versicolor
8.9	4.5	3.3	4.2	Setosa
8.8	6.4	3.1	3.2	Setosa
7.0	3.4	3.7	2.5	Versicolor
7.3	5.9	8.6	3.9	Virginica
9.4	3.1	6.5	2.8	Virginica
5.6	5.9	1.5	0.7	Setosa
8.5	5.2	6.5	3.5	Virginica
9.1	4.8	2.4	0.9	Setosa
6.5	7.0	10.3	6.7	Virginica
9.7	5.0	7.8	3.6	Virginica
