petal.length	petal.width	variety
2.4	2.2	Setosa
3.9	0.2	Setosa
6.9	1.4	Versicolor
7.1	4.2	Virginica
8.2	5.9	Versicolor
8.6	6.8	Virginica
1.7	1.8	Setosa
6.6	4.0	Virginica
10.4	6.3	Virginica
2.6	4.2	Setosa
7.6	3.0	Virginica
6.1	2.1	Setosa
8.1	1.3	Versicolor
9.3	6.3	Virginica
7.0	2.5	Versicolor
7.4	1.9	Versicolor
8.3	6.3	Virginica
8.3	5.3	Versicolor
2.5	2.7	Setosa
7.6	3.4	Versicolor
8.8	2.8	Versicolor
6.7	4.3	Virginica
6.0	5.8	Virginica
4.6	4.7	Setosa
8.0	4.4	Virginica
7.0	2.0	Versicolor
2.2	4.2	Setosa
6.5	2.8	Virginica
6.1	4.4	Virginica
9.9	2.1	Virginica
4.9	1.8	Setosa
6.5	4.8	Versicolor
7.9	1.9	Versicolor
3.3	2.4	Setosa
5.7	1.0	Setosa
1.3	4.8	Setosa
9.9	6.6	Virginica
5.2	1.2	Setosa
9.6	2.4	Virginica
9.1	6.1	Virginica
9.0	4.5	Virginica
6.0	1.3	Versicolor
1.3	0.2	Setosa
8.6	1.9	Virginica
7.3	1.9	Virginica
4.7	3.1	Versicolor
3.5	3.2	Setosa
7.6	5.3	Virginica
8.9	2.0	Virginica
8.6	1.5	Virginica
9.4	3.0	Virginica
7.0	5.3	Versicolor
8.2	6.0	Versicolor
4.9	2.3	Setosa
7.4	4.2	Versicolor
7.2	3.0	Virginica
5.0	0.7	Setosa
6.5	3.6	Versicolor
2.4	4.2	Setosa
10.6	5.6	Virginica
6.1	6.3	Virginica
2.8	2.8	Setosa
1.5	3.9	Setosa
4.8	5.0	Versicolor
8.2	3.1	Virginica
7.3	2.3	Virginica
7.7	1.8	Versicolor
6.4	6.0	Versicolor
4.0	3.1	Versicolor
2.5	0.3	Setosa
8.1	5.9	Virginica
6.0	5.5	Versicolor
7.0	5.5	Versicolor
7.8	6.3	Virginica
9.7	5.5	Virginica
8.0	4.2	Virginica
5.4	2.3	Setosa
7.1	6.9	Virginica
3.9	1.7	Setosa
2.1	0.1	Setosa
6.2	5.3	Versicolor
7.0	6.0	Virginica
8.0	4.5	Versicolor
6.1	4.8	Versicolor
2.6	0.7	Setosa
8.8	4.4	Versicolor
8.4	5.1	Versicolor
6.2	4.5	Virginica
4.5	5.0	Versicolor
8.9	6.8	Virginica
5.3	2.2	Setosa
4.6	4.8	Versicolor
4.7	1.4	Setosa
6.8	4.3	Virginica
2.9	4.1	Setosa
6.0	4.7	Setosa
4.0	2.8	Versicolor
7.9	2.8	Virginica
7.0	4.2	Versicolor
7.3	1.6	Versicolor
5.2	3.2	Setosa
5.0	2.2	Setosa
7.9	2.3	Virginica
9.8	3.2	Virginica
4.6	3.5	Versicolor
