sepal.length	variety
11.0	Virginica
8.2	Setosa
10.1	Versicolor
6.6	Virginica
9.2	Virginica
10.1	Versicolor
7.7	Virginica
9.5	Virginica
7.7	Versicolor
4.9	Versicolor
5.8	Versicolor
9.5	Versicolor
7.8	Setosa
9.3	Setosa
10.3	Virginica
7.0	Setosa
7.5	Setosa
10.0	Versicolor
9.2	Setosa
5.7	Versicolor
8.3	Virginica
10.6	Versicolor
6.8	Versicolor
6.0	Setosa
6.8	Versicolor
8.2	Virginica
9.1	Setosa
8.1	Versicolor
6.5	Virginica
10.7	Virginica
8.0	Versicolor
9.8	Versicolor
7.8	Virginica
6.4	Setosa
8.1	Versicolor
7.3	Setosa
6.1	Versicolor
8.1	Setosa
7.0	Versicolor
8.8	Versicolor
7.1	Versicolor
9.7	Virginica
8.2	Virginica
7.1	Versicolor
7.7	Versicolor
8.0	Virginica
8.8	Virginica
6.3	Virginica
10.5	Versicolor
8.3	Virginica
9.6	Setosa
4.9	Setosa
7.1	Setosa
6.5	Setosa
7.6	Versicolor
7.9	Virginica
8.2	Virginica
5.4	Setosa
7.5	Versicolor
10.5	Virginica
9.0	Versicolor
5.9	Versicolor
9.0	Versicolor
9.0	Setosa
7.9	Setosa
6.0	Setosa
6.9	Versicolor
10.4	Virginica
8.4	Setosa
10.2	Versicolor
5.7	Setosa
5.8	Setosa
8.3	Setosa
11.7	Virginica
10.2	Versicolor
6.8	Virginica
7.7	Virginica
9.4	Virginica
8.2	Virginica
8.7	Versicolor
6.0	Setosa
6.6	Virginica
9.8	Virginica
7.4	Virginica
8.5	Versicolor
9.6	Versicolor
7.2	Setosa
5.2	Setosa
11.2	Virginica
10.9	Virginica
9.2	Versicolor
9.6	Setosa
11.1	Virginica
9.9	Virginica
8.9	Versicolor
7.8	Virginica
8.0	Setosa
5.7	Virginica
11.7	Virginica
5.8	Setosa
11.4	Versicolor
10.8	Virginica
9.1	Versicolor
8.1	Setosa
9.0	Virginica
