sepal.width	petal.length	variety
7.6	1.5	Setosa
6.6	5.1	Virginica
6.7	7.9	Versicolor
3.4	3.9	Setosa
5.2	6.1	Versicolor
7.3	5.2	Versicolor
6.4	7.4	Virginica
4.0	6.0	Virginica
3.1	6.9	Versicolor
7.0	9.3	Virginica
5.4	9.8	Virginica
4.5	7.5	Virginica
6.6	3.4	Setosa
8.3	4.2	Setosa
8.1	1.9	Setosa
5.6	3.0	Setosa
5.9	7.1	Virginica
6.7	9.4	Virginica
7.3	5.0	Versicolor
3.5	6.2	Virginica
3.3	5.2	Setosa
4.9	3.0	Setosa
5.7	5.5	Virginica
7.5	5.1	Setosa
2.9	6.8	Versicolor
5.2	3.5	Setosa
2.9	3.7	Versicolor
4.0	4.4	Setosa
4.3	4.5	Versicolor
7.7	6.8	Versicolor
5.3	5.6	Virginica
7.0	8.4	Versicolor
6.5	6.5	Virginica
5.8	4.3	Versicolor
3.5	6.0	Virginica
6.8	9.9	Virginica
5.8	5.4	Setosa
4.8	5.6	Versicolor
3.2	6.2	Virginica
5.7	7.5	Versicolor
6.5	8.8	Virginica
4.7	3.3	Setosa
5.9	5.1	Versicolor
3.0	5.2	Versicolor
3.2	3.9	Versicolor
8.2	4.5	Setosa
6.6	6.6	Virginica
4.3	8.7	Virginica
6.7	7.6	Versicolor
7.5	5.9	Virginica
7.5	3.9	Setosa
7.4	6.0	Versicolor
3.2	7.5	Versicolor
3.0	7.3	Virginica
5.4	3.4	Setosa
6.6	2.0	Setosa
7.2	8.1	Virginica
5.6	4.5	Versicolor
7.4	1.6	Setosa
4.3	5.8	Setosa
7.1	10.9	Virginica
5.5	7.1	Versicolor
4.9	6.3	Versicolor
5.0	5.9	Setosa
3.9	5.8	Versicolor
6.9	4.3	Setosa
5.3	7.1	Versicolor
5.2	7.8	Virginica
7.9	2.9	Setosa
3.2	5.2	Versicolor
8.9	2.0	Setosa
3.9	6.0	Versicolor
2.8	5.0	Versicolor
6.9	8.8	Versicolor
7.5	6.0	Versicolor
6.2	6.6	Virginica
2.5	3.5	Versicolor
5.2	8.6	Virginica
6.5	2.6	Setosa
5.9	4.6	Setosa
7.6	8.9	Versicolor
4.6	2.1	Setosa
4.3	6.1	Virginica
4.5	4.8	Setosa
4.0	2.1	Setosa
6.4	2.0	Setosa
4.5	9.1	Virginica
8.6	2.0	Setosa
7.5	8.6	Virginica
5.7	5.4	Setosa
6.6	5.2	Versicolor
5.0	3.3	Setosa
6.1	7.0	Virginica
7.7	6.1	Setosa
4.0	6.9	Versicolor
5.3	6.1	Virginica
7.3	8.2	Versicolor
5.0	8.4	Versicolor
3.3	4.9	Versicolor
5.0	5.9	Setosa
4.2	4.7	Setosa
3.9	5.4	Setosa
4.2	10.0	Virginica
4.8	7.2	Virginica
4.0	7.5	Versicolor
