sepal.length	sepal.width	petal.length	petal.width	variety
5.2	3.7	7.9	3.4	Versicolor
6.0	2.3	3.8	2.5	Versicolor
10.1	5.0	9.1	2.4	Versicolor
6.7	4.8	7.3	1.8	Virginica
9.6	7.0	4.9	4.9	Versicolor
9.2	2.8	7.7	6.5	Virginica
6.0	5.0	6.5	4.3	Versicolor
7.6	5.6	5.0	4.7	Setosa
6.6	5.0	3.9	4.1	Versicolor
6.5	6.0	7.5	2.3	Virginica
7.5	7.9	6.0	5.1	Versicolor
5.4	6.2	3.0	4.2	Setosa
9.1	5.6	5.0	0.2	Setosa
6.8	6.7	8.4	3.8	Virginica
6.5	6.2	9.1	2.0	Virginica
8.6	5.4	6.0	4.2	Setosa
7.1	7.0	5.1	3.3	Versicolor
10.8	4.5	5.5	4.4	Virginica
9.2	4.5	7.8	4.6	Virginica
8.3	2.9	6.3	3.8	Virginica
6.3	3.0	5.4	2.8	Setosa
9.2	4.1	4.5	3.5	Versicolor
10.4	6.4	7.8	2.8	Versicolor
7.1	5.6	7.6	5.9	Virginica
6.7	6.5	5.0	5.0	Virginica
9.2	4.1	10.4	3.8	Virginica
8.0	4.4	5.3	2.6	Versicolor
9.7	7.3	4.7	2.3	Setosa
5.3	5.6	3.6	2.7	Setosa
7.6	7.3	1.9	3.4	Setosa
9.5	6.0	6.7	6.0	Virginica
5.8	5.7	4.1	4.5	Versicolor
9.4	7.0	4.4	2.7	Setosa
9.0	4.8	6.0	1.3	Versicolor
8.2	6.9	5.3	3.3	Versicolor
5.8	5.6	8.0	4.7	Versicolor
7.8	8.0	2.7	3.2	Setosa
9.7	4.8	7.7	3.1	Virginica
9.0	5.9	3.7	5.5	Versicolor
8.8	3.8	10.0	6.5	Virginica
7.1	4.5	6.4	2.8	Virginica
9.7	5.8	8.7	5.5	Virginica
9.4	6.7	5.0	6.0	Versicolor
8.8	4.2	6.1	3.4	Virginica
4.4	6.2	5.3	3.2	Setosa
10.6	7.4	5.6	5.8	Versicolor
8.9	3.9	5.7	2.4	Setosa
9.4	7.1	2.5	4.1	Setosa
9.0	5.3	5.8	4.3	Setosa
10.5	5.7	9.6	4.1	Versicolor
7.6	6.5	5.0	3.5	Versicolor
5.4	5.6	2.4	3.1	Setosa
7.5	6.1	5.4	2.7	Setosa
10.0	7.5	4.8	5.3	Virginica
12.1	7.0	10.1	3.1	Virginica
6.0	2.7	6.5	1.5	Virginica
7.9	4.0	2.8	2.2	Setosa
6.8	3.4	5.9	0.2	Setosa
6.3	6.7	8.4	4.8	Virginica
7.6	5.2	4.0	4.9	Setosa
10.7	3.7	10.5	6.3	Virginica
8.2	4.2	2.1	4.2	Setosa
10.7	7.0	6.2	4.8	Virginica
9.7	6.1	4.9	1.9	Versicolor
8.6	8.0	1.9	0.2	Setosa
8.8	4.7	9.1	3.9	Virginica
7.1	6.8	1.5	0.8	Setosa
6.2	3.9	6.7	3.8	Versicolor
9.6	7.4	9.2	4.9	Versicolor
10.0	4.0	3.3	1.7	Setosa
11.2	6.6	9.2	5.5	Versicolor
7.9	3.3	6.6	5.7	Virginica
8.2	3.8	10.7	4.7	Virginica
6.8	4.7	4.5	3.2	Setosa
9.9	6.9	3.7	0.2	Setosa
7.4	3.9	7.3	1.0	Versicolor
8.9	7.6	5.5	3.7	Setosa
6.9	7.7	7.8	4.8	Versicolor
6.3	3.9	5.6	4.8	Virginica
9.2	5.5	7.8	2.3	Virginica
8.7	3.8	9.0	1.8	Versicolor
6.7	6.2	2.8	3.2	Setosa
6.7	4.0	5.5	2.2	Versicolor
8.9	5.9	2.3	0.4	Setosa
8.4	6.8	8.1	2.1	Virginica
8.1	5.7	5.2	4.8	Versicolor
5.5	6.5	3.1	2.1	Setosa
8.0	7.9	3.5	0.7	Setosa
10.1	4.3	8.2	3.2	Versicolor
10.7	4.4	7.4	6.3	Virginica
7.4	3.2	10.2	6.3	Virginica
10.0	4.2	8.0	5.5	Versicolor
8.6	5.3	2.6	1.7	Setosa
10.2	4.0	7.6	3.8	Virginica
9.1	4.3	8.5	3.8	Versicolor
6.3	3.0	1.4	1.1	Setosa
7.9	4.7	5.3	2.8	Virginica
7.9	5.5	9.0	3.7	Virginica
8.1	3.3	6.2	1.0	Setosa
6.2	6.0	5.2	5.7	Versicolor
5.5	4.6	5.4	3.7	Versicolor
8.5	6.4	6.1	0.9	Setosa
7.8	6.0	5.9	2.5	Versicolor
10.4	5.1	5.5	5.3	Virginica
9.2	5.3	7.1	1.3	Versicolor
