sepal.width	petal.length	petal.width	variety
3.3	6.0	1.8	Versicolor
6.9	5.9	2.8	Virginica
3.5	6.0	4.3	Virginica
4.1	7.0	5.3	Virginica
2.0	4.5	3.0	Versicolor
4.1	5.5	2.1	Setosa
7.3	5.7	2.6	Versicolor
5.4	4.7	1.9	Versicolor
5.5	10.6	6.6	Virginica
5.0	8.3	3.2	Virginica
6.7	4.8	5.3	Versicolor
6.0	4.8	3.8	Virginica
7.6	6.6	6.8	Virginica
6.3	6.6	3.3	Versicolor
7.9	1.8	0.9	Setosa
4.3	5.6	1.2	Setosa
6.4	5.6	2.9	Virginica
7.4	6.6	4.8	Virginica
5.4	6.6	5.3	Versicolor
6.8	8.0	2.3	Versicolor
4.8	7.9	4.5	Virginica
5.3	3.9	4.2	Setosa
5.7	1.9	4.2	Setosa
3.2	5.4	1.7	Setosa
6.9	5.6	3.2	Setosa
3.4	6.7	1.3	Versicolor
2.9	6.3	3.8	Versicolor
5.0	5.8	1.6	Virginica
3.3	6.5	4.5	Virginica
5.8	8.2	6.0	Virginica
3.6	5.6	2.9	Virginica
6.6	5.0	0.2	Setosa
4.6	2.4	0.1	Setosa
4.0	7.0	5.1	Virginica
4.7	6.8	4.8	Virginica
4.4	8.2	1.5	Versicolor
6.0	8.6	2.8	Versicolor
6.5	7.9	5.5	Versicolor
5.5	2.0	3.2	Setosa
6.0	4.1	0.6	Setosa
5.4	7.6	1.8	Versicolor
2.8	7.0	4.8	Versicolor
5.0	6.5	6.4	Virginica
5.2	4.3	1.7	Setosa
3.5	8.9	6.3	Virginica
5.2	8.1	4.5	Versicolor
6.8	2.3	0.3	Setosa
6.3	4.4	1.3	Versicolor
5.2	1.7	1.7	Setosa
6.3	4.9	1.4	Setosa
5.4	1.5	1.4	Setosa
7.6	6.9	5.5	Versicolor
3.7	1.5	3.2	Setosa
7.7	4.8	2.2	Setosa
7.9	4.0	2.9	Setosa
4.5	4.9	3.2	Setosa
6.8	9.6	3.1	Virginica
3.5	4.4	3.3	Setosa
8.0	3.3	3.7	Setosa
4.0	9.5	5.0	Virginica
4.9	3.0	2.7	Setosa
7.1	3.5	1.7	Setosa
5.8	4.9	4.5	Virginica
6.0	6.0	1.8	Versicolor
5.1	5.5	5.2	Versicolor
4.7	4.7	5.9	Versicolor
6.4	4.4	1.7	Setosa
4.4	1.4	1.7	Setosa
4.0	9.5	1.7	Versicolor
7.1	7.9	4.2	Versicolor
5.7	3.1	3.2	Setosa
7.0	4.8	3.2	Setosa
3.1	6.0	5.5	Versicolor
3.8	8.6	2.5	Virginica
4.8	5.7	2.0	Setosa
6.8	11.2	6.2	Virginica
3.7	6.4	4.8	Virginica
3.7	4.4	4.9	Versicolor
5.5	6.5	5.0	Versicolor
6.6	5.1	3.2	Setosa
4.7	3.0	2.7	Setosa
4.5	6.6	4.3	Virginica
6.8	9.1	6.7	Virginica
6.0	2.1	1.2	Setosa
4.1	7.7	1.5	Versicolor
3.8	10.2	2.1	Virginica
4.3	10.2	3.0	Virginica
4.2	9.6	4.9	Virginica
7.0	8.7	3.2	Versicolor
2.8	5.1	5.0	Versicolor
4.3	6.6	3.4	Virginica
3.6	8.9	4.4	Versicolor
5.2	6.7	4.3	Versicolor
4.8	5.5	1.8	Setosa
7.4	4.9	0.3	Setosa
4.5	6.9	3.1	Virginica
5.7	7.7	6.8	Virginica
6.4	7.3	5.1	Versicolor
2.2	6.0	4.0	Versicolor
5.0	6.5	2.1	Versicolor
5.4	5.7	1.4	Setosa
5.2	5.8	5.9	Virginica
2.7	7.1	5.4	Virginica
4.1	5.5	1.2	Setosa
4.9	6.8	5.3	Versicolor
