petal.width	variety
0.3	Setosa
2.2	Setosa
2.2	Setosa
3.0	Versicolor
2.2	Virginica
5.0	Virginica
3.3	Versicolor
6.1	Versicolor
2.9	Versicolor
2.8	Versicolor
4.2	Setosa
5.3	Virginica
5.8	Versicolor
3.5	Virginica
2.3	Virginica
4.2	Setosa
2.4	Versicolor
2.0	Versicolor
2.0	Virginica
3.8	Versicolor
5.4	Virginica
2.6	Setosa
3.5	Setosa
6.3	Virginica
0.7	Setosa
2.7	Setosa
3.8	Virginica
4.0	Versicolor
5.5	Versicolor
1.3	Versicolor
2.8	Versicolor
4.4	Virginica
5.0	Virginica
6.6	Virginica
0.8	Setosa
2.1	Versicolor
5.1	Virginica
5.4	Virginica
3.2	Setosa
3.2	Setosa
1.2	Setosa
0.9	Setosa
3.4	Versicolor
1.2	Setosa
2.8	Virginica
2.8	Versicolor
4.7	Virginica
1.7	Versicolor
1.2	Setosa
3.7	Setosa
3.7	Setosa
3.2	Setosa
1.7	Setosa
0.9	Setosa
4.0	Versicolor
0.7	Setosa
3.6	Setosa
5.7	Versicolor
2.5	Virginica
4.8	Versicolor
5.8	Virginica
4.8	Setosa
4.6	Virginica
4.8	Setosa
5.1	Virginica
1.7	Virginica
6.3	Virginica
2.1	Setosa
5.3	Versicolor
5.8	Virginica
5.5	Versicolor
2.7	Versicolor
3.5	Virginica
3.4	Setosa
1.8	Versicolor
2.4	Setosa
6.2	Virginica
5.8	Virginica
6.1	Virginica
0.4	Setosa
3.2	Setosa
4.5	Virginica
2.7	Setosa
0.8	Setosa
1.6	Setosa
5.0	Versicolor
0.7	Setosa
0.7	Setosa
3.8	Virginica
2.9	Setosa
6.3	Virginica
4.4	Versicolor
1.2	Setosa
3.0	Versicolor
6.9	Virginica
6.0	Versicolor
2.8	Versicolor
0.2	Setosa
1.1	Versicolor
1.1	Versicolor
2.5	Versicolor
3.0	Versicolor
5.5	Virginica
5.3	Virginica
5.0	Versicolor
