sepal.width	variety
7.0	Versicolor
7.6	Virginica
4.4	Versicolor
6.8	Versicolor
2.2	Versicolor
4.4	Virginica
3.4	Setosa
4.2	Versicolor
6.3	Versicolor
3.2	Setosa
3.6	Setosa
7.9	Virginica
6.0	Virginica
7.5	Setosa
4.0	Virginica
2.8	Virginica
6.5	Versicolor
3.5	Versicolor
5.4	Setosa
2.8	Virginica
5.7	Setosa
8.0	Setosa
7.0	Versicolor
4.8	Virginica
5.4	Setosa
3.6	Setosa
7.4	Versicolor
7.8	Setosa
7.9	Setosa
7.0	Virginica
6.0	Virginica
7.0	Virginica
5.2	Setosa
5.9	Setosa
3.0	Versicolor
6.9	Versicolor
3.9	Versicolor
7.4	Setosa
6.0	Setosa
3.3	Setosa
7.9	Setosa
5.5	Virginica
7.9	Setosa
5.7	Setosa
6.6	Versicolor
4.5	Virginica
3.4	Setosa
6.8	Virginica
5.8	Versicolor
2.3	Versicolor
6.5	Setosa
5.0	Versicolor
7.0	Setosa
3.9	Virginica
5.1	Setosa
4.9	Versicolor
5.4	Setosa
5.3	Versicolor
4.1	Setosa
6.5	Virginica
4.5	Virginica
3.5	Versicolor
7.2	Versicolor
4.8	Virginica
5.0	Versicolor
5.3	Setosa
6.5	Virginica
6.7	Virginica
4.0	Virginica
6.3	Versicolor
7.4	Versicolor
3.2	Versicolor
4.3	Virginica
5.5	Versicolor
7.4	Setosa
3.0	Virginica
3.5	Setosa
3.6	Setosa
5.8	Setosa
4.1	Virginica
3.7	Versicolor
6.9	Versicolor
5.6	Virginica
5.7	Setosa
2.9	Versicolor
3.5	Versicolor
3.5	Setosa
7.5	Virginica
6.0	Setosa
6.1	Virginica
5.3	Versicolor
5.1	Setosa
7.0	Setosa
3.7	Setosa
4.7	Versicolor
3.7	Virginica
6.7	Virginica
5.7	Virginica
6.2	Virginica
8.7	Setosa
5.1	Versicolor
6.9	Versicolor
4.2	Virginica
6.3	Versicolor
6.8	Setosa
