petal.width	variety
3.7	Setosa
3.0	Virginica
2.8	Virginica
1.1	Versicolor
5.0	Virginica
6.8	Virginica
3.8	Versicolor
2.8	Versicolor
0.7	Setosa
1.7	Setosa
2.2	Setosa
3.2	Virginica
3.0	Versicolor
4.5	Versicolor
5.8	Virginica
5.5	Versicolor
4.8	Versicolor
1.9	Setosa
5.6	Versicolor
4.9	Versicolor
4.3	Virginica
4.0	Versicolor
5.5	Versicolor
2.7	Setosa
0.9	Setosa
5.3	Virginica
4.2	Virginica
3.7	Setosa
5.4	Virginica
3.3	Virginica
2.4	Versicolor
1.5	Versicolor
2.9	Virginica
1.2	Setosa
3.8	Setosa
3.3	Versicolor
0.1	Setosa
2.8	Virginica
4.3	Virginica
4.7	Virginica
4.6	Virginica
4.5	Versicolor
1.4	Versicolor
3.5	Virginica
4.5	Versicolor
1.8	Virginica
6.4	Virginica
3.3	Versicolor
3.8	Virginica
6.3	Virginica
5.1	Versicolor
2.7	Setosa
2.8	Virginica
3.1	Setosa
2.9	Setosa
3.8	Setosa
3.9	Versicolor
1.2	Setosa
4.2	Setosa
5.8	Virginica
1.1	Setosa
1.4	Virginica
1.6	Setosa
3.6	Virginica
2.7	Setosa
3.2	Setosa
6.4	Virginica
5.0	Setosa
0.7	Setosa
3.9	Versicolor
3.8	Setosa
0.9	Setosa
4.7	Setosa
5.0	Versicolor
3.8	Setosa
2.3	Versicolor
4.5	Virginica
4.4	Setosa
0.7	Setosa
4.9	Virginica
2.2	Setosa
3.2	Setosa
4.2	Setosa
5.3	Versicolor
4.3	Setosa
5.3	Virginica
6.0	Virginica
2.7	Setosa
3.4	Virginica
3.6	Setosa
6.9	Virginica
3.3	Versicolor
2.8	Versicolor
3.0	Virginica
1.0	Versicolor
0.9	Setosa
6.3	Virginica
3.8	Virginica
5.5	Versicolor
4.7	Versicolor
6.8	Virginica
4.8	Versicolor
4.3	Setosa
2.7	Versicolor
3.5	Virginica
