petal.width	variety
4.2	Virginica
4.8	Versicolor
2.2	Setosa
3.7	Versicolor
3.7	Versicolor
3.3	Versicolor
2.0	Versicolor
4.3	Virginica
4.9	Setosa
1.8	Setosa
3.2	Versicolor
4.1	Versicolor
3.8	Virginica
5.0	Versicolor
4.9	Virginica
1.3	Versicolor
3.1	Virginica
2.0	Versicolor
0.7	Setosa
0.9	Setosa
6.4	Virginica
0.7	Setosa
4.1	Versicolor
6.5	Virginica
0.4	Setosa
3.8	Versicolor
5.5	Versicolor
3.1	Virginica
2.2	Setosa
5.4	Versicolor
3.0	Virginica
5.9	Virginica
5.4	Virginica
3.6	Virginica
5.0	Virginica
2.8	Versicolor
6.3	Virginica
4.7	Setosa
1.3	Versicolor
2.7	Setosa
5.1	Virginica
0.7	Setosa
0.7	Setosa
3.0	Versicolor
1.5	Virginica
0.7	Setosa
5.7	Virginica
5.0	Versicolor
6.8	Virginica
4.0	Virginica
4.2	Setosa
1.7	Versicolor
4.9	Setosa
1.5	Versicolor
4.4	Versicolor
5.4	Virginica
4.7	Versicolor
5.4	Versicolor
3.5	Versicolor
5.1	Virginica
2.3	Virginica
3.3	Versicolor
5.8	Virginica
4.6	Setosa
0.2	Setosa
4.2	Setosa
0.2	Setosa
3.3	Setosa
2.7	Versicolor
1.7	Setosa
6.5	Virginica
2.3	Virginica
4.0	Versicolor
4.4	Versicolor
5.7	Virginica
2.7	Setosa
4.6	Versicolor
3.7	Setosa
2.7	Setosa
3.0	Versicolor
5.3	Versicolor
0.2	Setosa
4.8	Setosa
4.0	Versicolor
3.9	Setosa
2.9	Versicolor
4.0	Versicolor
4.7	Setosa
3.6	Virginica
0.6	Setosa
1.8	Setosa
2.7	Setosa
2.9	Versicolor
1.8	Versicolor
2.2	Virginica
5.5	Versicolor
2.5	Setosa
1.1	Versicolor
0.7	Setosa
0.7	Setosa
4.9	Virginica
2.8	Virginica
3.8	Virginica
3.3	Virginica
4.0	Versicolor
