sepal.width	variety
3.7	Virginica
7.7	Versicolor
6.7	Versicolor
5.0	Versicolor
7.7	Virginica
6.4	Virginica
5.0	Virginica
4.7	Setosa
6.5	Virginica
4.9	Versicolor
6.3	Virginica
7.4	Setosa
6.3	Virginica
7.1	Versicolor
7.0	Virginica
4.7	Virginica
3.8	Virginica
7.9	Setosa
3.5	Virginica
4.3	Virginica
5.9	Setosa
4.6	Setosa
7.0	Versicolor
4.0	Setosa
7.9	Setosa
7.9	Setosa
6.2	Setosa
4.0	Virginica
3.2	Setosa
3.4	Versicolor
6.0	Virginica
4.8	Virginica
6.5	Virginica
3.3	Setosa
5.5	Setosa
5.7	Versicolor
3.3	Virginica
2.8	Versicolor
2.3	Versicolor
4.4	Versicolor
4.7	Versicolor
6.3	Setosa
5.7	Versicolor
3.2	Versicolor
7.1	Versicolor
6.6	Versicolor
3.0	Versicolor
6.5	Versicolor
4.0	Virginica
2.7	Virginica
2.9	Virginica
2.5	Versicolor
4.6	Virginica
3.6	Virginica
8.3	Setosa
4.5	Virginica
5.4	Versicolor
4.3	Versicolor
6.8	Setosa
7.6	Virginica
4.5	Setosa
7.3	Setosa
5.7	Versicolor
3.6	Setosa
6.9	Setosa
4.1	Versicolor
4.0	Setosa
7.4	Setosa
4.0	Setosa
5.6	Virginica
4.7	Virginica
6.5	Versicolor
8.1	Setosa
5.6	Virginica
5.6	Setosa
6.4	Setosa
4.4	Versicolor
3.3	Virginica
3.4	Setosa
3.2	Virginica
4.4	Setosa
5.6	Setosa
4.1	Versicolor
7.2	Virginica
4.8	Virginica
7.6	Virginica
6.6	Setosa
2.9	Versicolor
2.7	Versicolor
4.3	Virginica
6.9	Setosa
6.0	Setosa
2.6	Versicolor
6.7	Virginica
4.0	Versicolor
5.8	Versicolor
6.7	Versicolor
7.7	Versicolor
4.5	Setosa
5.0	Virginica
3.5	Virginica
6.3	Virginica
4.6	Setosa
6.0	Setosa
4.5	Setosa
