petal.length	petal.width	variety
8.9	3.1	Virginica
1.3	4.9	Setosa
6.5	3.1	Virginica
7.5	4.5	Virginica
6.8	2.8	Versicolor
2.9	0.9	Setosa
5.2	2.7	Setosa
8.2	2.2	Versicolor
7.6	3.8	Versicolor
5.9	1.2	Setosa
4.4	2.1	Setosa
8.2	5.3	Versicolor
5.3	2.7	Setosa
4.9	3.2	Setosa
6.7	2.7	Virginica
7.5	5.0	Versicolor
8.4	5.5	Versicolor
5.6	1.2	Setosa
1.6	4.7	Setosa
8.5	4.8	Virginica
5.8	2.3	Virginica
4.9	1.8	Setosa
2.6	3.6	Setosa
5.0	3.2	Setosa
1.9	2.2	Setosa
9.1	6.6	Virginica
4.5	5.5	Versicolor
9.3	4.2	Virginica
10.0	2.8	Virginica
2.0	0.9	Setosa
8.6	2.9	Virginica
1.7	4.8	Setosa
5.5	2.3	Setosa
6.2	4.8	Virginica
7.4	3.9	Versicolor
3.3	4.7	Setosa
3.4	4.8	Setosa
7.6	2.5	Virginica
6.0	5.5	Versicolor
9.3	6.8	Virginica
5.5	3.5	Versicolor
9.7	5.1	Virginica
4.0	4.6	Versicolor
7.5	2.8	Versicolor
1.9	3.7	Setosa
1.8	2.7	Setosa
6.1	4.3	Virginica
7.1	3.4	Versicolor
8.9	3.6	Virginica
8.4	1.6	Versicolor
2.8	0.7	Setosa
2.7	3.2	Setosa
7.8	6.3	Virginica
4.7	4.0	Versicolor
10.1	4.6	Virginica
6.5	3.8	Versicolor
6.5	4.0	Virginica
1.6	1.2	Setosa
8.6	5.8	Versicolor
6.5	1.5	Versicolor
5.0	2.8	Versicolor
8.5	2.5	Virginica
2.5	4.7	Setosa
9.0	4.6	Versicolor
8.2	3.5	Virginica
4.6	3.0	Versicolor
9.3	1.4	Versicolor
5.4	4.8	Virginica
7.0	3.7	Versicolor
1.4	0.7	Setosa
8.2	5.2	Versicolor
6.7	5.3	Versicolor
4.8	2.8	Setosa
7.1	1.8	Virginica
5.4	4.1	Setosa
4.8	3.8	Versicolor
8.8	6.4	Virginica
2.5	2.1	Setosa
5.9	2.4	Versicolor
6.9	3.5	Virginica
6.6	2.9	Virginica
3.9	2.3	Setosa
5.0	2.2	Setosa
5.8	5.1	Versicolor
2.4	4.2	Setosa
8.3	5.8	Virginica
2.0	2.4	Setosa
5.7	5.0	Setosa
8.6	2.6	Versicolor
3.5	4.5	Versicolor
7.5	4.5	Versicolor
5.0	1.2	Setosa
4.1	2.8	Versicolor
8.4	4.3	Virginica
9.6	2.9	Virginica
2.5	0.7	Setosa
7.1	5.3	Virginica
9.3	4.1	Virginica
2.9	3.2	Setosa
3.6	3.7	Setosa
9.8	5.3	Virginica
7.9	4.9	Versicolor
5.6	3.5	Virginica
5.1	1.9	Virginica
5.2	2.0	Versicolor
