sepal.length	variety
9.0	Versicolor
9.1	Virginica
6.7	Setosa
9.2	Virginica
6.0	Versicolor
10.7	Virginica
6.6	Virginica
11.4	Virginica
6.3	Virginica
8.8	Virginica
8.3	Setosa
7.4	Virginica
6.9	Virginica
7.9	Versicolor
9.5	Setosa
6.7	Setosa
5.1	Setosa
7.4	Versicolor
10.8	Virginica
8.7	Versicolor
9.3	Versicolor
10.5	Virginica
8.4	Setosa
5.9	Setosa
10.2	Versicolor
9.5	Setosa
7.3	Setosa
10.8	Virginica
7.0	Versicolor
8.5	Setosa
10.4	Virginica
8.1	Versicolor
10.2	Versicolor
5.9	Versicolor
7.9	Setosa
9.2	Virginica
6.0	Setosa
7.0	Versicolor
7.5	Setosa
8.1	Versicolor
8.0	Versicolor
6.7	Versicolor
9.7	Setosa
10.4	Versicolor
9.8	Virginica
7.2	Versicolor
7.2	Setosa
9.0	Virginica
9.7	Versicolor
7.3	Setosa
9.1	Setosa
8.1	Versicolor
6.3	Virginica
8.9	Setosa
7.9	Versicolor
8.1	Virginica
9.0	Virginica
9.3	Virginica
8.2	Virginica
8.6	Versicolor
8.9	Virginica
7.1	Versicolor
5.0	Setosa
10.5	Versicolor
6.4	Setosa
6.2	Virginica
9.1	Setosa
6.6	Versicolor
9.7	Virginica
7.8	Versicolor
10.5	Virginica
8.4	Setosa
7.8	Setosa
9.0	Versicolor
7.7	Virginica
9.5	Setosa
8.0	Versicolor
4.4	Setosa
7.7	Setosa
5.6	Setosa
6.3	Setosa
7.6	Versicolor
9.7	Virginica
5.6	Virginica
7.8	Versicolor
6.7	Virginica
8.1	Versicolor
7.1	Versicolor
8.4	Virginica
5.2	Versicolor
10.4	Virginica
8.2	Setosa
8.0	Versicolor
7.1	Setosa
9.2	Virginica
6.8	Versicolor
7.5	Setosa
8.7	Virginica
7.1	Versicolor
7.4	Virginica
7.5	Versicolor
6.5	Virginica
10.7	Virginica
5.6	Setosa
6.8	Versicolor
