petal.width	variety
7.0	Virginica
0.7	Setosa
5.8	Versicolor
3.5	Versicolor
1.6	Setosa
1.5	Virginica
2.0	Virginica
0.4	Setosa
0.6	Setosa
6.0	Virginica
0.7	Setosa
3.1	Versicolor
4.1	Virginica
5.3	Versicolor
1.8	Setosa
5.8	Virginica
2.4	Setosa
5.1	Versicolor
3.6	Setosa
2.7	Virginica
3.8	Virginica
1.8	Versicolor
3.9	Versicolor
5.3	Virginica
5.8	Virginica
5.2	Versicolor
3.4	Setosa
2.8	Versicolor
6.8	Virginica
1.4	Versicolor
3.0	Versicolor
5.3	Versicolor
0.1	Setosa
3.4	Setosa
1.2	Setosa
5.3	Versicolor
1.8	Setosa
3.2	Setosa
4.5	Versicolor
5.3	Versicolor
6.1	Versicolor
1.3	Versicolor
2.9	Versicolor
0.2	Setosa
0.3	Setosa
2.8	Virginica
4.4	Setosa
4.3	Versicolor
1.9	Setosa
0.2	Setosa
4.5	Virginica
4.2	Versicolor
3.8	Setosa
2.7	Setosa
3.0	Virginica
0.2	Setosa
3.7	Versicolor
5.0	Virginica
2.1	Virginica
3.5	Versicolor
3.3	Virginica
3.3	Setosa
3.3	Virginica
5.3	Versicolor
3.0	Versicolor
4.4	Versicolor
3.7	Setosa
1.0	Versicolor
3.7	Setosa
5.3	Virginica
1.2	Setosa
3.6	Virginica
4.4	Virginica
2.4	Virginica
3.0	Versicolor
3.2	Setosa
2.1	Setosa
4.3	Virginica
0.2	Setosa
6.0	Versicolor
5.0	Virginica
2.8	Virginica
2.7	Versicolor
5.9	Virginica
4.2	Setosa
4.2	Setosa
0.2	Setosa
1.2	Versicolor
4.8	Virginica
1.5	Versicolor
6.1	Virginica
5.4	Virginica
3.5	Virginica
0.2	Setosa
1.2	Setosa
1.4	Versicolor
2.4	Virginica
6.3	Versicolor
3.1	Versicolor
1.0	Setosa
3.8	Virginica
1.2	Setosa
4.7	Virginica
2.4	Versicolor
4.3	Virginica
