petal.length	variety
2.0	Setosa
1.1	Setosa
8.9	Virginica
4.9	Setosa
8.4	Virginica
8.8	Virginica
4.9	Setosa
8.8	Versicolor
5.0	Versicolor
5.0	Versicolor
2.5	Setosa
9.3	Virginica
6.6	Virginica
9.9	Virginica
2.2	Setosa
5.5	Versicolor
8.1	Virginica
9.3	Versicolor
2.2	Setosa
2.4	Setosa
5.3	Setosa
4.0	Setosa
9.0	Virginica
4.5	Versicolor
5.9	Setosa
8.7	Versicolor
4.0	Setosa
6.2	Virginica
2.0	Setosa
7.6	Versicolor
9.2	Virginica
1.7	Setosa
5.1	Setosa
8.3	Virginica
5.1	Versicolor
3.1	Setosa
5.0	Setosa
4.4	Setosa
7.0	Versicolor
9.1	Virginica
7.4	Versicolor
5.4	Versicolor
8.0	Versicolor
8.0	Versicolor
6.7	Virginica
9.8	Virginica
2.0	Setosa
4.5	Versicolor
6.2	Versicolor
6.8	Virginica
7.0	Virginica
2.2	Setosa
6.5	Virginica
6.7	Versicolor
6.6	Virginica
5.2	Versicolor
5.2	Versicolor
8.6	Virginica
5.1	Setosa
6.1	Virginica
6.5	Versicolor
4.5	Setosa
7.3	Versicolor
6.4	Versicolor
7.3	Versicolor
7.4	Virginica
4.4	Setosa
4.6	Versicolor
1.2	Setosa
6.1	Versicolor
6.3	Virginica
9.6	Virginica
10.1	Virginica
6.2	Versicolor
5.6	Setosa
1.9	Setosa
5.9	Versicolor
6.5	Virginica
7.6	Virginica
8.6	Virginica
8.1	Virginica
8.5	Virginica
6.7	Versicolor
7.8	Versicolor
2.5	Setosa
6.9	Versicolor
7.7	Versicolor
6.3	Virginica
5.0	Setosa
9.1	Virginica
2.0	Setosa
2.3	Setosa
7.6	Versicolor
6.6	Virginica
10.4	Virginica
3.3	Setosa
9.2	Versicolor
8.6	Virginica
8.1	Versicolor
10.9	Virginica
3.0	Setosa
8.0	Virginica
8.9	Versicolor
7.3	Versicolor
1.9	Setosa
