petal.length	variety
7.9	Versicolor
5.9	Setosa
5.9	Setosa
6.7	Versicolor
5.0	Versicolor
4.4	Setosa
6.1	Versicolor
5.6	Setosa
7.1	Versicolor
8.1	Virginica
3.5	Setosa
9.7	Virginica
3.3	Setosa
4.4	Setosa
1.4	Setosa
10.6	Virginica
6.8	Virginica
4.6	Setosa
5.0	Versicolor
3.0	Setosa
9.3	Versicolor
4.6	Setosa
3.2	Setosa
9.2	Virginica
2.0	Setosa
6.6	Versicolor
7.6	Versicolor
4.9	Setosa
1.9	Setosa
8.3	Virginica
1.4	Setosa
7.7	Virginica
7.8	Virginica
8.0	Versicolor
2.3	Setosa
3.9	Setosa
1.5	Setosa
5.5	Setosa
5.6	Setosa
4.7	Versicolor
4.8	Virginica
4.0	Versicolor
5.5	Virginica
5.4	Setosa
4.8	Setosa
9.3	Virginica
5.9	Setosa
5.6	Virginica
9.0	Versicolor
4.4	Versicolor
8.2	Versicolor
1.3	Setosa
5.7	Versicolor
4.2	Setosa
6.2	Virginica
4.7	Setosa
7.5	Versicolor
9.6	Virginica
4.5	Setosa
8.1	Virginica
6.0	Virginica
7.5	Virginica
4.4	Setosa
7.2	Virginica
9.4	Virginica
8.5	Versicolor
2.0	Setosa
5.9	Versicolor
3.0	Setosa
8.9	Virginica
9.9	Virginica
9.2	Virginica
4.0	Versicolor
8.0	Virginica
8.2	Virginica
10.1	Virginica
8.0	Versicolor
9.9	Virginica
4.2	Versicolor
3.0	Setosa
9.1	Virginica
7.2	Versicolor
5.3	Virginica
6.4	Versicolor
7.4	Virginica
3.4	Setosa
3.2	Setosa
3.0	Setosa
8.3	Versicolor
7.1	Virginica
3.0	Setosa
7.0	Virginica
6.6	Virginica
10.8	Virginica
4.8	Versicolor
7.9	Virginica
10.4	Virginica
4.2	Versicolor
3.8	Setosa
7.1	Versicolor
8.4	Versicolor
5.8	Versicolor
8.0	Versicolor
7.1	Virginica
4.5	Setosa
