sepal.width	petal.length	petal.width	variety
7.6	4.4	1.2	Setosa
4.4	5.9	2.3	Virginica
7.3	9.1	5.1	Virginica
6.5	1.8	1.8	Setosa
5.1	3.5	0.7	Setosa
3.9	5.5	0.9	Setosa
6.2	4.9	2.3	Virginica
5.0	5.5	2.5	Versicolor
3.8	8.0	3.3	Versicolor
5.1	5.0	2.6	Setosa
4.3	4.5	0.3	Setosa
6.1	6.7	2.5	Versicolor
4.5	8.9	2.0	Versicolor
3.0	8.0	4.3	Versicolor
3.2	9.2	2.9	Versicolor
6.2	8.0	4.5	Virginica
6.2	8.8	3.9	Virginica
5.9	1.7	0.9	Setosa
4.5	4.5	5.2	Virginica
5.5	6.0	5.3	Virginica
3.5	8.5	6.2	Versicolor
7.4	3.2	4.2	Setosa
2.0	6.0	5.5	Versicolor
4.4	10.8	5.3	Virginica
6.4	4.6	0.7	Setosa
4.6	6.4	5.0	Versicolor
6.9	8.3	1.3	Versicolor
6.3	5.7	0.8	Setosa
4.4	5.9	3.7	Setosa
5.8	3.3	1.3	Setosa
3.0	7.7	2.3	Virginica
3.8	10.6	3.9	Virginica
4.8	6.3	1.4	Versicolor
6.8	7.2	6.1	Virginica
5.0	6.9	1.6	Versicolor
3.3	7.4	4.5	Virginica
5.5	3.3	3.2	Setosa
3.6	4.0	1.2	Setosa
3.3	8.6	3.3	Versicolor
5.5	5.4	2.8	Setosa
2.7	8.1	2.1	Versicolor
6.1	7.9	4.4	Versicolor
3.4	7.6	2.4	Virginica
6.0	6.0	6.0	Versicolor
4.6	6.9	6.1	Virginica
7.0	8.1	3.9	Versicolor
6.7	6.0	1.9	Setosa
7.4	8.2	2.3	Versicolor
7.7	7.6	6.0	Virginica
5.3	7.1	1.5	Virginica
4.4	3.9	0.2	Setosa
3.2	7.4	2.9	Versicolor
3.6	4.0	3.1	Setosa
3.4	4.8	3.6	Versicolor
5.8	7.9	3.3	Versicolor
3.7	7.2	2.8	Versicolor
4.3	5.8	1.0	Versicolor
7.5	8.3	1.6	Virginica
5.8	5.1	6.9	Virginica
6.5	6.2	5.0	Versicolor
5.5	5.2	2.7	Versicolor
4.7	7.5	3.8	Virginica
3.9	3.9	0.2	Setosa
6.5	5.9	4.3	Setosa
4.4	4.6	2.9	Setosa
6.7	3.9	5.7	Versicolor
7.7	3.5	3.2	Setosa
3.9	8.0	4.6	Versicolor
3.4	5.0	0.2	Setosa
5.4	7.3	1.5	Versicolor
5.8	1.6	3.7	Setosa
6.7	1.9	0.7	Setosa
4.4	4.6	4.3	Versicolor
4.1	6.6	4.0	Virginica
6.5	6.5	3.4	Virginica
4.2	6.5	5.0	Versicolor
7.3	9.9	6.5	Virginica
4.7	4.4	3.2	Setosa
5.1	1.5	1.2	Setosa
7.0	7.8	5.8	Virginica
7.0	1.7	1.7	Setosa
7.2	4.3	3.2	Setosa
2.9	5.6	3.8	Versicolor
4.2	6.4	6.8	Virginica
4.9	2.0	3.7	Setosa
4.6	8.4	2.7	Versicolor
3.7	8.0	5.0	Versicolor
3.5	6.6	5.3	Virginica
4.4	8.2	5.4	Versicolor
7.8	3.7	4.0	Setosa
2.8	6.6	5.0	Versicolor
6.1	5.6	2.9	Virginica
5.3	4.7	1.2	Versicolor
5.7	9.1	4.9	Virginica
7.0	4.6	1.6	Setosa
4.6	4.0	2.5	Versicolor
5.4	7.0	3.5	Versicolor
3.2	6.2	5.8	Virginica
6.5	2.4	3.7	Setosa
7.4	5.6	5.8	Virginica
3.0	3.5	2.1	Versicolor
3.3	7.0	2.3	Versicolor
5.4	6.2	1.5	Versicolor
6.7	5.1	4.5	Versicolor
4.8	5.0	5.8	Versicolor
