sepal.width	petal.length	variety
5.3	3.7	Setosa
4.0	8.6	Versicolor
5.3	7.2	Versicolor
7.3	4.6	Setosa
5.4	2.5	Setosa
5.9	9.8	Virginica
4.3	6.1	Virginica
4.0	6.4	Virginica
3.0	5.4	Setosa
4.2	3.6	Setosa
7.3	9.9	Virginica
5.9	5.2	Setosa
6.7	4.3	Setosa
6.5	8.5	Virginica
3.7	2.0	Setosa
3.5	4.5	Versicolor
2.9	4.8	Versicolor
4.9	1.6	Setosa
3.6	6.0	Setosa
4.2	4.4	Versicolor
5.5	7.0	Versicolor
5.9	3.7	Setosa
3.4	8.5	Versicolor
6.6	8.9	Virginica
6.9	8.8	Versicolor
4.8	7.8	Versicolor
2.3	1.3	Setosa
5.6	8.4	Versicolor
5.9	5.6	Setosa
4.7	6.7	Virginica
6.2	1.5	Setosa
3.6	1.4	Setosa
5.6	5.5	Setosa
4.3	8.2	Virginica
2.2	8.5	Virginica
3.5	9.3	Virginica
4.2	9.8	Virginica
6.2	6.0	Setosa
4.5	7.5	Versicolor
5.0	7.0	Versicolor
5.7	6.0	Versicolor
6.9	1.9	Setosa
4.0	7.9	Versicolor
4.7	8.5	Virginica
5.0	4.9	Setosa
7.0	4.2	Setosa
4.4	8.6	Virginica
5.9	3.5	Setosa
4.2	5.4	Setosa
2.6	5.6	Virginica
3.3	7.5	Virginica
6.5	1.4	Setosa
6.5	7.5	Versicolor
3.0	6.3	Virginica
5.0	6.0	Virginica
6.1	4.6	Setosa
3.9	2.9	Setosa
5.1	2.0	Setosa
7.4	6.4	Virginica
6.7	7.3	Versicolor
5.7	8.6	Virginica
3.2	7.4	Virginica
4.6	8.1	Virginica
4.6	7.9	Versicolor
3.0	9.0	Virginica
2.8	9.6	Virginica
5.7	1.9	Setosa
8.0	3.8	Setosa
4.1	5.5	Setosa
4.4	5.0	Setosa
3.5	5.7	Versicolor
5.8	5.9	Setosa
4.7	5.6	Virginica
4.1	5.5	Versicolor
5.8	3.4	Setosa
5.9	5.9	Setosa
8.0	2.1	Setosa
5.3	7.6	Virginica
6.5	6.0	Virginica
5.8	4.5	Versicolor
6.6	7.0	Virginica
4.7	5.9	Versicolor
5.0	4.5	Setosa
7.3	3.0	Setosa
3.7	7.5	Versicolor
5.3	7.9	Versicolor
7.1	8.1	Virginica
3.9	5.7	Versicolor
8.4	5.5	Setosa
5.7	3.2	Setosa
3.2	5.6	Versicolor
6.2	6.5	Versicolor
4.8	5.6	Versicolor
6.1	5.4	Versicolor
4.4	6.2	Versicolor
6.8	6.7	Virginica
5.4	5.1	Versicolor
3.3	4.8	Versicolor
6.5	10.1	Virginica
4.5	4.6	Versicolor
3.4	7.6	Virginica
3.2	8.6	Virginica
7.0	7.8	Virginica
6.0	8.4	Versicolor
2.7	8.8	Virginica
