petal.length	variety
4.4	Setosa
7.5	Versicolor
6.2	Versicolor
5.9	Versicolor
3.5	Versicolor
8.9	Virginica
7.4	Versicolor
2.9	Setosa
8.5	Virginica
6.3	Virginica
6.9	Versicolor
4.9	Setosa
5.6	Virginica
1.6	Setosa
8.4	Virginica
10.4	Virginica
6.4	Virginica
6.9	Versicolor
9.6	Virginica
5.8	Versicolor
4.3	Setosa
4.5	Setosa
5.6	Virginica
2.2	Setosa
5.3	Versicolor
5.5	Setosa
6.5	Versicolor
4.1	Setosa
7.9	Versicolor
6.5	Versicolor
7.2	Virginica
5.2	Versicolor
9.6	Virginica
4.5	Setosa
7.3	Versicolor
9.1	Virginica
4.4	Setosa
5.1	Setosa
6.7	Versicolor
7.8	Virginica
6.1	Setosa
7.2	Virginica
5.6	Setosa
5.0	Setosa
1.8	Setosa
3.3	Setosa
8.5	Virginica
7.4	Virginica
7.4	Virginica
5.4	Setosa
1.5	Setosa
8.7	Virginica
7.2	Virginica
8.1	Virginica
3.8	Setosa
4.7	Setosa
8.9	Versicolor
9.0	Versicolor
5.5	Versicolor
9.0	Versicolor
4.4	Setosa
5.8	Virginica
3.5	Setosa
8.1	Virginica
9.0	Versicolor
8.5	Versicolor
6.3	Virginica
7.7	Virginica
6.5	Virginica
1.9	Setosa
1.4	Setosa
5.0	Versicolor
8.2	Versicolor
5.0	Versicolor
3.4	Setosa
4.2	Setosa
8.1	Versicolor
8.6	Virginica
10.0	Virginica
4.0	Versicolor
5.9	Setosa
9.3	Virginica
1.5	Setosa
8.3	Virginica
11.4	Virginica
5.1	Setosa
2.0	Setosa
4.3	Versicolor
1.6	Setosa
7.9	Virginica
1.5	Setosa
1.9	Setosa
4.5	Setosa
2.2	Setosa
7.0	Virginica
10.4	Virginica
1.9	Setosa
4.1	Versicolor
10.6	Virginica
6.6	Versicolor
3.1	Setosa
6.2	Versicolor
4.5	Versicolor
4.3	Setosa
6.2	Versicolor
