sepal.width	variety
7.4	Virginica
6.9	Setosa
3.4	Versicolor
6.5	Virginica
2.8	Virginica
3.7	Setosa
6.5	Versicolor
5.4	Setosa
3.2	Virginica
3.3	Setosa
5.0	Setosa
4.3	Virginica
4.5	Virginica
3.9	Setosa
6.4	Virginica
4.0	Virginica
3.3	Virginica
4.6	Setosa
7.3	Versicolor
3.1	Virginica
5.5	Virginica
6.0	Setosa
3.0	Setosa
6.3	Versicolor
6.9	Versicolor
4.0	Setosa
6.1	Virginica
6.1	Setosa
6.3	Virginica
5.0	Virginica
3.4	Setosa
6.8	Virginica
3.7	Setosa
6.5	Setosa
6.5	Virginica
6.0	Versicolor
5.0	Versicolor
2.2	Virginica
6.3	Setosa
2.8	Versicolor
6.1	Versicolor
4.7	Setosa
3.4	Virginica
6.3	Versicolor
7.0	Virginica
4.1	Virginica
5.6	Setosa
7.0	Setosa
7.4	Versicolor
5.7	Setosa
5.8	Virginica
5.6	Virginica
6.0	Setosa
4.3	Setosa
3.5	Virginica
8.0	Setosa
6.3	Virginica
4.4	Versicolor
3.8	Setosa
4.5	Versicolor
2.5	Virginica
4.4	Versicolor
3.0	Virginica
4.2	Virginica
5.4	Setosa
3.7	Virginica
7.4	Versicolor
5.7	Versicolor
4.6	Setosa
6.1	Setosa
5.3	Virginica
4.8	Virginica
6.2	Versicolor
6.6	Versicolor
4.7	Versicolor
3.5	Virginica
5.5	Versicolor
7.7	Setosa
4.2	Versicolor
7.5	Versicolor
4.1	Virginica
7.2	Versicolor
6.6	Versicolor
5.9	Setosa
7.2	Versicolor
3.1	Versicolor
4.9	Versicolor
7.9	Setosa
3.0	Versicolor
3.2	Setosa
4.0	Versicolor
3.0	Virginica
7.4	Setosa
5.3	Versicolor
3.4	Versicolor
5.0	Virginica
3.7	Virginica
4.9	Versicolor
5.6	Versicolor
6.4	Virginica
7.7	Setosa
6.1	Setosa
8.3	Setosa
6.5	Versicolor
5.0	Setosa
