sepal.length	sepal.width	variety
4.4	4.9	Setosa
9.6	5.8	Setosa
9.4	4.6	Virginica
7.5	6.9	Setosa
7.8	6.2	Virginica
8.4	4.0	Virginica
6.4	6.9	Versicolor
10.7	4.8	Virginica
11.1	3.0	Virginica
5.4	3.4	Setosa
8.5	4.2	Setosa
7.2	4.6	Setosa
7.7	5.5	Versicolor
6.7	7.4	Setosa
5.4	6.9	Setosa
11.2	5.6	Virginica
8.5	4.5	Versicolor
8.3	5.0	Setosa
6.9	4.6	Setosa
9.0	7.1	Versicolor
10.5	4.4	Versicolor
5.6	5.8	Setosa
8.5	5.0	Versicolor
7.6	7.0	Virginica
9.6	4.3	Setosa
11.2	4.5	Virginica
7.2	7.0	Virginica
9.1	4.5	Virginica
8.3	5.6	Versicolor
7.0	5.3	Versicolor
10.9	7.7	Versicolor
6.5	2.4	Versicolor
6.1	5.6	Virginica
10.1	6.9	Versicolor
5.0	7.5	Setosa
10.2	5.2	Versicolor
10.7	7.1	Versicolor
6.0	3.9	Versicolor
7.6	3.0	Versicolor
5.5	4.0	Setosa
9.3	6.3	Versicolor
8.4	8.2	Setosa
8.0	7.9	Setosa
5.8	2.7	Virginica
10.6	4.5	Versicolor
6.0	6.0	Setosa
7.7	5.5	Virginica
7.3	5.0	Setosa
6.5	6.8	Setosa
6.6	5.3	Virginica
7.1	5.7	Setosa
8.8	3.0	Virginica
10.3	2.9	Virginica
7.6	4.6	Setosa
7.8	2.3	Versicolor
9.4	4.4	Setosa
10.2	3.3	Versicolor
8.0	7.0	Virginica
8.9	2.7	Virginica
6.2	6.3	Versicolor
6.3	4.9	Setosa
7.8	3.9	Setosa
6.6	6.8	Versicolor
7.4	4.1	Setosa
8.0	5.7	Versicolor
9.5	3.5	Virginica
4.7	3.7	Setosa
10.2	3.5	Versicolor
7.1	5.5	Versicolor
6.3	4.5	Setosa
10.2	5.8	Setosa
6.1	7.9	Setosa
8.6	6.3	Setosa
8.5	4.8	Versicolor
6.7	5.5	Virginica
6.1	4.2	Setosa
6.8	3.0	Versicolor
10.8	3.3	Virginica
8.0	7.9	Versicolor
9.1	4.9	Versicolor
7.6	7.1	Setosa
8.3	3.2	Virginica
9.4	3.5	Versicolor
6.5	3.0	Virginica
4.6	5.4	Setosa
10.4	7.6	Virginica
6.5	4.1	Setosa
5.7	4.9	Setosa
6.3	2.7	Versicolor
8.4	7.9	Setosa
6.6	6.0	Versicolor
10.3	3.9	Virginica
9.7	4.3	Virginica
6.2	7.4	Virginica
10.0	4.2	Versicolor
6.5	5.2	Versicolor
7.0	7.2	Setosa
8.1	7.0	Setosa
9.5	6.0	Setosa
6.9	4.8	Virginica
5.6	3.4	Versicolor
7.4	4.0	Virginica
6.2	4.0	Setosa
6.4	3.1	Setosa
7.8	2.8	Versicolor
