sepal.length	sepal.width	petal.length	variety
9.3	7.0	5.5	Virginica
7.9	5.5	3.8	Setosa
7.9	4.6	5.4	Virginica
9.0	3.3	7.6	Versicolor
9.4	2.9	7.3	Versicolor
10.9	2.8	9.6	Virginica
6.6	5.5	7.1	Versicolor
6.8	3.4	5.6	Virginica
5.2	3.7	3.8	Setosa
8.1	6.2	5.4	Setosa
9.7	8.3	9.2	Virginica
6.9	7.9	1.3	Setosa
6.0	6.0	4.0	Versicolor
7.1	5.5	4.5	Versicolor
6.8	7.7	2.0	Setosa
8.0	4.2	7.5	Virginica
8.1	4.1	2.5	Setosa
11.2	7.7	7.0	Virginica
8.0	5.4	5.0	Setosa
10.6	3.6	10.1	Virginica
6.1	4.3	9.2	Versicolor
6.1	6.8	4.9	Virginica
9.0	2.4	8.2	Versicolor
8.9	6.7	9.0	Versicolor
6.7	4.4	4.4	Setosa
9.5	5.3	4.5	Versicolor
9.9	6.3	6.6	Virginica
7.8	6.7	8.4	Virginica
9.6	5.4	7.6	Versicolor
7.7	4.0	8.7	Virginica
6.4	5.0	4.4	Setosa
8.7	5.5	9.8	Virginica
6.7	8.0	1.5	Setosa
9.2	6.1	7.4	Virginica
5.8	6.3	9.6	Virginica
5.4	7.1	5.4	Setosa
7.6	3.5	2.9	Setosa
9.6	6.5	7.4	Versicolor
11.3	3.2	10.4	Virginica
7.9	3.1	9.6	Virginica
6.7	3.9	7.9	Virginica
8.7	6.3	10.2	Virginica
5.4	5.4	4.7	Setosa
9.8	6.8	8.2	Versicolor
7.2	2.8	5.0	Versicolor
7.6	3.0	4.5	Versicolor
7.5	3.6	8.9	Versicolor
8.7	8.1	1.5	Setosa
7.3	4.9	5.6	Virginica
8.4	3.4	2.9	Setosa
7.8	7.6	2.1	Setosa
6.1	5.8	5.5	Versicolor
7.9	4.4	5.2	Setosa
11.2	7.3	8.2	Virginica
7.2	6.8	4.6	Versicolor
7.0	6.0	3.8	Setosa
12.1	4.5	11.1	Virginica
10.4	3.5	8.1	Virginica
7.7	8.3	4.7	Setosa
7.8	7.0	3.4	Setosa
7.9	7.6	3.5	Setosa
7.0	4.7	4.4	Setosa
9.6	5.2	3.0	Setosa
10.3	5.4	7.8	Virginica
6.5	3.2	9.6	Virginica
7.6	6.3	1.7	Setosa
10.5	3.2	4.0	Versicolor
7.0	5.0	1.3	Setosa
6.6	6.5	7.9	Virginica
8.4	4.7	6.3	Virginica
7.9	7.2	5.3	Setosa
7.6	5.5	5.1	Versicolor
11.3	6.3	7.8	Versicolor
6.9	6.6	7.0	Virginica
6.7	3.7	5.6	Setosa
6.5	3.3	4.3	Setosa
8.8	5.5	1.7	Setosa
6.6	7.4	5.5	Setosa
9.9	5.9	1.5	Setosa
9.4	4.2	2.0	Setosa
8.8	5.4	2.6	Setosa
7.2	3.3	9.7	Virginica
8.2	6.2	6.5	Versicolor
10.7	5.0	7.1	Virginica
8.5	3.5	5.1	Setosa
9.0	3.2	2.7	Setosa
9.9	3.2	8.3	Virginica
5.4	7.5	9.0	Versicolor
9.2	5.9	8.8	Versicolor
8.0	4.9	5.5	Versicolor
8.3	2.8	8.6	Virginica
7.3	3.3	8.0	Virginica
6.9	3.6	6.0	Setosa
7.6	5.1	2.0	Setosa
6.5	5.8	4.3	Versicolor
10.2	3.6	9.1	Virginica
7.9	5.9	6.8	Versicolor
9.4	5.5	4.5	Virginica
8.7	7.4	7.7	Versicolor
7.2	3.1	7.2	Versicolor
5.7	6.5	7.0	Virginica
9.5	7.8	4.9	Setosa
6.3	5.1	6.5	Versicolor
9.6	6.0	3.4	Setosa
5.6	3.9	3.9	Setosa
