petal.width	variety
2.4	Setosa
0.7	Setosa
3.1	Virginica
6.4	Virginica
4.8	Virginica
1.7	Setosa
4.1	Versicolor
6.3	Virginica
1.7	Versicolor
2.3	Virginica
2.4	Setosa
4.1	Virginica
1.5	Versicolor
1.4	Setosa
0.2	Setosa
4.3	Virginica
2.3	Versicolor
2.9	Setosa
1.7	Setosa
1.8	Virginica
2.2	Setosa
4.6	Virginica
6.0	Virginica
5.6	Versicolor
5.2	Versicolor
1.7	Setosa
6.1	Versicolor
0.7	Setosa
4.3	Versicolor
3.1	Virginica
1.7	Setosa
5.3	Virginica
6.7	Virginica
5.5	Virginica
3.0	Versicolor
5.5	Versicolor
3.5	Versicolor
3.8	Setosa
5.3	Versicolor
4.7	Virginica
1.7	Setosa
3.3	Virginica
2.2	Setosa
3.7	Setosa
1.3	Versicolor
2.7	Setosa
3.5	Virginica
4.4	Virginica
4.1	Setosa
1.7	Setosa
4.7	Setosa
1.2	Setosa
6.9	Virginica
4.9	Versicolor
1.4	Versicolor
3.2	Setosa
2.4	Virginica
2.3	Versicolor
1.5	Versicolor
2.8	Setosa
4.6	Virginica
3.2	Setosa
3.5	Versicolor
2.5	Versicolor
1.8	Setosa
3.8	Setosa
1.2	Versicolor
1.1	Setosa
1.9	Virginica
1.7	Setosa
0.1	Setosa
1.3	Setosa
3.6	Versicolor
3.7	Virginica
4.5	Versicolor
5.3	Virginica
6.8	Virginica
2.0	Virginica
5.1	Versicolor
3.4	Setosa
4.7	Setosa
5.0	Versicolor
3.0	Virginica
3.6	Setosa
5.0	Virginica
5.8	Versicolor
4.3	Virginica
3.7	Setosa
4.6	Setosa
5.8	Versicolor
3.8	Versicolor
1.2	Setosa
3.8	Versicolor
2.8	Virginica
2.0	Virginica
2.4	Versicolor
3.5	Versicolor
1.5	Versicolor
6.3	Virginica
5.5	Virginica
2.7	Versicolor
5.0	Versicolor
4.4	Setosa
1.8	Versicolor
6.1	Virginica
