sepal.length	sepal.width	variety
9.8	4.5	Setosa
9.9	7.7	Versicolor
10.0	7.0	Virginica
6.6	7.4	Setosa
11.0	5.2	Virginica
10.4	4.3	Virginica
6.4	7.9	Setosa
11.0	5.0	Virginica
9.9	6.3	Virginica
7.7	5.0	Virginica
7.7	5.2	Virginica
8.4	5.1	Virginica
10.0	3.7	Versicolor
8.2	5.1	Virginica
7.6	6.4	Versicolor
8.5	4.2	Setosa
9.4	6.6	Setosa
9.5	2.7	Versicolor
6.0	6.5	Setosa
8.0	7.1	Versicolor
7.3	5.7	Virginica
9.7	4.3	Setosa
9.0	6.1	Setosa
6.5	3.0	Versicolor
8.0	7.3	Setosa
9.0	7.0	Setosa
5.9	3.6	Setosa
7.6	6.0	Versicolor
9.4	5.9	Setosa
9.4	3.5	Setosa
4.9	3.4	Versicolor
10.3	2.8	Versicolor
9.3	3.9	Virginica
5.8	4.4	Setosa
6.0	4.0	Versicolor
7.0	5.4	Setosa
9.9	6.2	Virginica
7.9	3.5	Versicolor
5.9	3.0	Virginica
10.3	6.8	Virginica
6.9	4.7	Virginica
6.8	5.5	Setosa
9.8	3.5	Virginica
6.0	5.9	Versicolor
6.8	6.4	Setosa
8.1	6.0	Versicolor
8.4	3.7	Versicolor
6.6	3.3	Virginica
8.2	5.1	Virginica
8.8	4.9	Virginica
10.7	3.8	Virginica
7.9	6.7	Setosa
8.2	5.5	Versicolor
9.2	4.8	Virginica
10.5	4.7	Versicolor
7.4	7.5	Versicolor
8.6	5.5	Setosa
11.9	6.3	Virginica
7.2	5.7	Versicolor
8.3	7.3	Versicolor
8.2	3.5	Virginica
9.1	3.5	Versicolor
5.3	3.6	Setosa
4.3	5.5	Setosa
5.5	2.8	Setosa
9.0	4.2	Virginica
8.5	3.5	Setosa
9.3	7.7	Setosa
8.2	2.6	Versicolor
7.5	5.8	Versicolor
7.4	6.6	Virginica
8.8	6.8	Virginica
6.1	7.3	Setosa
6.5	3.5	Setosa
9.3	6.5	Virginica
7.7	3.9	Versicolor
7.7	5.9	Setosa
7.1	7.3	Setosa
8.3	4.7	Virginica
10.2	6.3	Virginica
4.6	3.4	Setosa
6.1	4.5	Versicolor
11.1	4.5	Virginica
10.7	3.3	Virginica
9.3	3.8	Versicolor
9.7	5.8	Versicolor
8.6	6.9	Versicolor
9.1	4.8	Setosa
8.7	5.5	Virginica
7.3	3.5	Setosa
6.9	4.2	Virginica
7.3	2.8	Virginica
10.4	4.1	Virginica
8.4	5.5	Setosa
6.8	6.7	Versicolor
6.1	4.3	Versicolor
6.8	4.2	Versicolor
5.6	5.1	Setosa
7.6	7.0	Virginica
4.7	4.7	Setosa
9.5	6.9	Versicolor
8.6	8.3	Setosa
10.4	6.9	Versicolor
7.7	7.6	Versicolor
7.1	3.2	Versicolor
